,stim,S,C,R,RT,block,cond,day,prestim_R
0,patio,W,k,k,1.5759900389239192,1,single,1,[]
1,echlinest,N,j,j,0.484848384745419,1,single,1,[]
2,entulging,N,j,j,0.617934952606447,1,single,1,[]
3,thriving,W,k,k,0.550255143432878,1,single,1,[]
4,achievable,W,k,k,0.8330406261375174,1,single,1,[]
5,traction,W,k,k,0.8540575525257736,1,single,1,[]
6,crucible,P,d,d,0.7102706717560068,1,single,1,[]
7,catod,N,j,j,0.5202902413439006,1,single,1,[]
8,endemic,W,k,k,0.701808855170384,1,single,1,[]
9,telsh,N,j,j,0.557781899580732,1,single,1,[]
10,lotpler,N,j,j,0.4725651995977387,1,single,1,[]
11,gratwees,N,j,j,0.6077718789456412,1,single,1,[]
12,nepotism,W,k,k,0.7470042458735406,1,single,1,[]
13,imedity,N,j,j,0.6743168154498562,1,single,1,[]
14,unkempt,W,k,k,0.7281308675883338,1,single,1,[]
15,maturing,W,k,k,0.6203137681586668,1,single,1,[]
16,chusennous,N,j,k,0.7525863646296784,1,single,1,[]
17,confibite,N,j,j,0.6611087857745588,1,single,1,[]
18,ignite,W,k,k,0.5757646869169548,1,single,1,[]
19,descent,W,k,j,0.6686917295446619,1,single,1,[]
20,earalyll,N,j,j,0.46056655899155885,1,single,1,[]
21,crucible,P,d,d,0.5606021044077352,1,single,1,[]
22,animosity,W,k,k,0.6183517035096884,1,single,1,[]
23,inmaniol,N,j,j,0.41466746910009533,1,single,1,[]
24,stray,W,k,k,0.39531995018478483,1,single,1,[]
25,barbon,N,j,j,0.637883109622635,1,single,1,[]
26,satibate,N,j,j,0.6602779881795868,1,single,1,[]
27,squaruous,N,j,j,0.5599825368262827,1,single,1,[]
28,crucible,P,d,k,0.4289055074332282,1,single,1,[]
29,stellar,W,k,k,0.8927141301101074,1,single,1,[]
30,opasani,N,j,j,0.6912509648827836,1,single,1,[]
31,bispout,N,j,j,0.8751607134472579,1,single,1,[]
32,impromptu,W,k,k,0.7233491991646588,1,single,1,[]
33,crucible,P,d,d,0.4464309804607183,1,single,1,[]
34,stast,N,j,j,0.8003270308254287,1,single,1,[]
35,tempt,W,k,k,0.5280967343132943,1,single,1,[]
36,doubly,W,k,k,1.4626962853362784,1,single,1,[]
37,forging,W,k,k,1.2746884358348325,1,single,1,[]
38,trite,W,k,k,0.7051449659047648,1,single,1,[]
39,composure,W,k,j,0.5381279019638896,1,single,1,[]
40,swanchter,N,j,j,0.6710065450752154,1,single,1,[]
41,maloste,N,j,j,0.7157425181940198,1,single,1,[]
42,errant,W,k,k,0.5737659650621936,1,single,1,[]
43,pledging,W,k,j,0.5477588445646688,1,single,1,[]
44,studdorn,N,j,j,0.6145264288643375,1,single,1,[]
45,indetbimy,N,j,j,0.7708410766208544,1,single,1,[]
46,hetfilment,N,j,j,0.4543615673901513,1,single,1,[]
47,contagious,W,k,k,0.5314619904384017,1,single,1,[]
48,appencog,N,j,j,0.595098985126242,1,single,1,[]
49,confining,W,k,k,0.821298586204648,1,single,1,[]
50,crucible,P,d,d,0.9191554288845509,1,single,1,[]
51,bilinity,N,j,j,0.7928402371471748,1,single,1,[]
52,reimburse,W,k,k,0.743530219886452,1,single,1,[]
53,jidyl,N,j,j,0.685777916572988,1,single,1,[]
54,ivinertz,N,j,j,0.6435833127470687,1,single,1,[]
55,inclusive,W,k,k,0.644111537723802,1,single,1,[]
56,crucible,P,d,d,0.6137103541987017,1,single,1,[]
57,prerinered,N,j,j,0.8409624993801117,1,single,1,[]
58,whemicenal,N,j,j,0.8790421759476885,1,single,1,[]
59,ladge,N,j,j,0.8594599906355143,1,single,1,[]
60,cataract,W,k,k,0.7727054887218401,1,single,1,[]
61,nidontic,N,j,j,0.7852810304611921,1,single,1,[]
62,excryling,N,j,j,0.6149140342604369,1,single,1,[]
63,crucible,P,d,d,0.6432188436156139,1,single,1,[]
64,stathe,N,j,j,0.6917539505520836,1,single,1,[]
65,beath,N,j,j,0.6836650164332241,1,single,1,[]
66,inkeqit,N,j,j,0.8084219743032008,1,single,1,[]
67,canon,W,k,k,0.794273475650698,1,single,1,[]
68,boggling,W,k,k,0.7129490551305935,1,single,1,[]
69,reltirate,N,j,j,0.762962170643732,1,single,1,[]
70,chore,W,k,k,0.8284146008081734,1,single,1,[]
71,frince,N,j,j,0.847318927408196,1,single,1,[]
72,robot,W,k,k,0.8075142565649003,1,single,1,[]
73,carynx,N,j,j,0.552360832458362,1,single,1,[]
74,pedisating,N,j,j,0.8911285536596552,1,single,1,[]
75,quell,W,k,k,0.6896653883159161,1,single,1,[]
76,crucible,P,d,d,0.6975824540713802,1,single,1,[]
77,ancour,N,j,j,0.8255060579394922,1,single,1,[]
78,obliterate,W,k,k,0.5964054256910458,1,single,1,[]
79,esdarsion,N,j,j,0.9175343969836831,1,single,1,[]
80,evinct,N,j,k,1.0392409905325621,1,single,1,[]
81,ovation,W,k,k,1.12808946298901,1,single,1,[]
82,excueur,N,j,j,0.7864913208177313,1,single,1,[]
83,berbert,N,j,j,0.8241356174694374,1,single,1,[]
84,blimry,N,j,j,0.6830424440559,1,single,1,[]
85,divyard,N,j,j,0.7288486887700856,1,single,1,[]
86,crucible,P,d,d,0.8289644595934078,1,single,1,[]
87,sarian,N,j,j,0.9140047840774059,1,single,1,[]
88,appliance,W,k,k,0.6916947581339628,1,single,1,[]
89,bribing,W,k,k,0.6596238665515557,1,single,1,[]
90,thirst,W,k,k,0.6472499397350475,1,single,1,[]
91,maxim,W,k,k,0.7918495899066329,1,single,1,[]
92,stature,W,k,k,0.645482879714109,1,single,1,[]
93,frequency,W,k,k,0.7110633098054677,1,single,1,[]
94,redemption,W,k,k,0.6491008306620643,1,single,1,[]
95,submarine,W,k,k,0.6176296757766977,1,single,1,[]
96,minuscule,W,k,k,0.7339296246645972,1,single,1,[]
97,lyming,N,j,j,0.7871364284073934,1,single,1,[]
98,prorne,N,j,j,0.6807748021092266,1,single,1,[]
