C,R,RT,block,cond,count,day,prestim_R,stim
n,n,0.4361374266445637,1,multi,1,1,[],semester
y,y,0.5580313596874475,1,multi,1,1,[],exercising
n,n,0.42695236951112747,1,multi,1,1,[],aspiration
n,n,0.40170991234481335,1,multi,1,1,[],secede
n,n,0.5082585588097572,1,multi,1,1,[],locate
n,n,0.4076868556439877,1,multi,1,1,[],caramel
y,y,0.5712751597166061,1,multi,1,1,[],anarchy
y,y,0.5100830104202032,1,multi,1,1,[],escaping
y,y,0.5134635958820581,1,multi,1,1,[],revolt
y,y,0.6049037259072065,1,multi,1,1,[],rampage
y,y,0.4391382168978453,1,multi,1,1,[],chore
y,y,0.6330631412565708,1,multi,1,1,[],gauntlet
n,n,0.6394628435373306,1,multi,1,1,[],quadrant
y,y,0.5920252948999405,1,multi,1,1,[],lethal
n,n,0.503027381375432,1,multi,1,1,[],hating
n,n,0.7304642889648676,1,multi,1,1,[],prototype
y,y,0.4956745877861977,1,multi,1,1,[],rampage
n,n,0.4911092538386583,1,multi,1,1,[],semester
n,n,0.4843886476010084,1,multi,1,1,[],prototype
y,y,0.4926386419683695,1,multi,1,1,[],gauntlet
y,y,0.5659682657569647,1,multi,1,1,[],revolt
n,n,0.434919623658061,1,multi,1,1,[],secede
n,n,0.5147018302232027,1,multi,1,1,[],caramel
n,n,0.5741374343633652,1,multi,1,1,[],locate
y,y,0.5150831267237663,1,multi,1,1,[],escaping
y,n,0.4784784112125635,1,multi,1,1,[],exercising
n,n,0.7288062963634729,1,multi,1,1,['y'],hating
y,y,0.4689640365540981,1,multi,1,1,[],chore
n,n,0.4121749717742205,1,multi,1,1,[],aspiration
y,y,0.5368230082094669,1,multi,1,1,[],anarchy
y,y,0.5055600423365831,1,multi,1,1,[],lethal
n,n,0.6849912106990814,1,multi,1,1,[],quadrant
n,n,0.6049490962177515,1,multi,2,1,[],graduation
n,n,0.4700622539967298,1,multi,2,1,[],faculties
y,y,0.5493054203689098,1,multi,2,1,[],revolt
y,y,0.4950574245303869,1,multi,2,1,[],lethal
n,n,0.7433147747069597,1,multi,2,1,[],filter
y,y,0.5026184432208538,1,multi,2,1,[],rampage
y,y,0.5130068808794022,1,multi,2,1,[],exercising
n,y,0.4823127016425133,1,multi,2,1,[],porch
y,y,0.5385404918342829,1,multi,2,1,[],gauntlet
y,n,0.5302090700715779,1,multi,2,1,[],escaping
n,n,0.6209485046565533,1,multi,2,1,[],lilac
y,y,0.569256603717804,1,multi,2,1,[],anarchy
n,n,0.5021662376821041,1,multi,2,1,[],ration
y,y,0.471528846770525,1,multi,2,1,[],chore
n,n,0.6525918673723936,1,multi,2,1,[],decadent
n,n,0.5251152068376541,1,multi,2,1,[],marinate
y,y,0.5386489629745483,1,multi,2,1,[],anarchy
n,n,0.7473521865904331,1,multi,2,1,[],decadent
y,y,0.5647630803287029,1,multi,2,1,[],revolt
n,n,0.5216607078909874,1,multi,2,1,[],faculties
n,n,0.6552302911877632,1,multi,2,1,[],graduation
n,n,0.7069324050098658,1,multi,2,1,[],lilac
y,y,0.5569640900939703,1,multi,2,1,[],rampage
y,y,0.7917817328125238,1,multi,2,1,[],lethal
y,y,0.6693998388946056,1,multi,2,1,[],chore
n,n,0.6000346150249243,1,multi,2,1,[],ration
n,n,0.4662270601838827,1,multi,2,1,[],marinate
y,y,0.5742903742939234,1,multi,2,1,[],gauntlet
n,n,0.5631970316171646,1,multi,2,1,[],filter
