C,R,RT,block,cond,count,day,prestim_R,stim
y,y,0.8279035962186754,1,single,1,1,[],suffice
n,n,0.4307701368816197,1,single,1,1,[],rhyme
n,n,0.454588367138058,1,single,1,1,[],maroon
y,y,0.5146131918299943,1,single,1,1,[],suffice
y,y,0.4940108882728964,1,single,1,1,[],suffice
y,y,0.4073172777425498,1,single,1,1,[],suffice
n,n,0.4679400369059295,1,single,1,1,[],volcano
y,y,0.3610191089101136,1,single,1,1,[],suffice
n,n,0.3743166944477707,1,single,1,1,[],cushion
n,n,0.5245539301540703,1,single,1,1,[],evaporate
n,n,0.5791363480966538,1,single,1,1,[],sedentary
n,n,0.4341840730048716,1,single,1,1,[],prodigy
y,y,0.5720620902720839,1,single,1,1,[],suffice
y,y,0.4569752980023623,1,single,1,1,[],suffice
n,n,0.4209558961447328,1,single,1,1,[],paragraph
y,y,0.4037416887003928,1,single,1,1,[],suffice
y,y,0.5422609080560505,1,single,1,1,[],suffice
n,n,0.5348978990223259,1,single,1,1,[],rhyme
n,n,0.5275784579571337,1,single,1,1,[],paragraph
y,y,0.5731654148548841,1,single,1,1,[],suffice
n,n,0.4580269418656826,1,single,1,1,[],sedentary
y,y,0.4540553337428719,1,single,1,1,[],suffice
y,y,0.7060700580477715,1,single,1,1,[],suffice
n,n,0.4610968404449522,1,single,1,1,[],prodigy
y,y,0.36117745633237053,1,single,1,1,[],suffice
y,y,0.4474185600411147,1,single,1,1,[],suffice
y,y,0.42536799283698207,1,single,1,1,[],suffice
n,n,0.4491961384192109,1,single,1,1,[],cushion
n,n,0.5572089734487236,1,single,1,1,[],volcano
y,y,0.4719912696164101,1,single,1,1,[],suffice
n,n,0.5821233170572668,1,single,1,1,[],evaporate
n,n,0.5010511931031942,1,single,1,1,[],maroon
n,n,0.5418751048855484,2,multi,2,1,[],obesity
y,y,0.7745224561076611,2,multi,2,1,[],quantum
y,y,1.994057911913842,2,multi,2,1,[],pretence
y,y,0.6472747551742941,2,multi,2,1,[],custard
y,y,0.5837921255733818,2,multi,2,1,[],flotation
n,n,0.6947979386895895,2,multi,2,1,[],cigar
y,y,1.9997524130158126,2,multi,2,1,[],complicate
n,n,0.8471009032800794,2,multi,2,1,[],odyssey
n,n,0.5661876078229398,2,multi,2,1,[],statue
n,n,0.4990999430883676,2,multi,2,1,[],noxious
y,y,1.756406238535419,2,multi,2,1,[],etiquette
n,n,0.5976945564616472,2,multi,2,1,[],incognito
n,n,0.4798963258508593,2,multi,2,1,[],paradox
y,y,0.6220422142650932,2,multi,2,1,[],sensation
n,n,0.5383139385376126,2,multi,2,1,[],accordion
y,y,0.8419571632985026,2,multi,2,1,[],educating
n,n,0.6229535387828946,2,multi,2,1,[],cigar
n,n,0.6192361279390752,2,multi,2,1,[],paradox
n,n,0.40753061091527343,2,multi,2,1,[],obesity
n,n,0.644136049086228,2,multi,2,1,[],statue
n,n,0.5417353864759207,2,multi,2,1,[],odyssey
y,y,0.5093444562517107,2,multi,2,1,[],flotation
y,y,0.42478177649900317,2,multi,2,1,[],educating
y,y,0.464563058456406,2,multi,2,1,[],complicate
y,y,0.453628366580233,2,multi,2,1,[],pretence
y,y,0.47258499753661454,2,multi,2,1,[],sensation
y,y,0.4867175882682204,2,multi,2,1,[],quantum
n,n,0.5279864957556129,2,multi,2,1,[],noxious
y,y,0.5896645046304911,2,multi,2,1,[],etiquette
n,n,1.0434644394554198,2,multi,2,1,[],accordion
y,y,0.6390977737028152,2,multi,2,1,[],custard
n,n,0.5895389083307236,2,multi,2,1,[],incognito
