,stim,S,C,R,RT,block,cond,day,prestim_R
0,autonomy,W,d,d,0.8218382280319929,1,single,2,[]
1,prubtatist,N,s,s,0.8167614992707968,1,single,2,[]
2,inkesing,N,s,s,0.5156669206917286,1,single,2,[]
3,stishation,N,s,s,0.6550432126969099,1,single,2,[]
4,denmuciate,N,s,s,0.5606691092252731,1,single,2,[]
5,submarine,W,d,d,0.7255819849669933,1,single,2,[]
6,symmetry,W,d,d,0.5857588965445757,1,single,2,[]
7,canoe,P,j,j,0.9127440135926008,1,single,2,[]
8,ruflex,N,s,s,0.6344869062304497,1,single,2,[]
9,collateral,W,d,d,0.7688847202807665,1,single,2,[]
10,arpide,N,s,s,0.6283933874219656,1,single,2,[]
11,umakaa,N,s,s,0.5148138888180256,1,single,2,[]
12,groarance,N,s,s,0.6062250640243292,1,single,2,[]
13,commagrous,N,s,s,0.6324422117322683,1,single,2,[]
14,nuirian,N,s,s,0.6068939082324505,1,single,2,[]
15,protruding,W,d,d,0.667177964001894,1,single,2,[]
16,canoe,P,j,j,0.5738155413419008,1,single,2,[]
17,connern,N,s,s,0.5706939678639174,1,single,2,[]
18,consminite,N,s,s,0.49565235897898674,1,single,2,[]
19,kestiries,N,s,s,0.5849761757999659,1,single,2,[]
20,impetuous,W,d,s,0.6640029046684504,1,single,2,[]
21,monologue,W,d,d,0.6639091596007347,1,single,2,[]
22,orchard,W,d,d,0.5704917516559362,1,single,2,[]
23,ambience,W,d,d,0.8884985465556383,1,single,2,[]
24,specified,W,d,d,0.5910267252475023,1,single,2,[]
25,complicity,W,d,d,0.6460435558110476,1,single,2,[]
26,altruism,W,d,d,0.6785804741084576,1,single,2,[]
27,reinpanct,N,s,s,0.5883801896125078,1,single,2,[]
28,whamation,N,s,s,0.5724318828433752,1,single,2,[]
29,indetbimy,N,s,s,0.5075061731040478,1,single,2,[]
30,futuristic,W,d,d,0.5989374797791243,1,single,2,[]
31,canoe,P,j,j,0.42407876811921597,1,single,2,[]
32,inception,W,d,d,0.5017792284488678,1,single,2,[]
33,innate,W,d,d,0.7692065238952637,1,single,2,[]
34,inklining,N,s,s,0.5167263746261597,1,single,2,[]
35,studdorn,N,s,d,0.7142648100852966,1,single,2,[]
36,sweapy,N,s,s,0.8175304010510445,1,single,2,[]
37,intrinsic,W,d,d,0.6364691015332937,1,single,2,[]
38,sociology,W,d,d,0.5308198891580105,1,single,2,[]
39,swipe,W,d,d,0.54755031876266,1,single,2,[]
40,emptiness,W,d,d,0.5173306185752153,1,single,2,[]
41,canoe,P,j,j,0.6278221942484379,1,single,2,[]
42,mumitism,N,s,s,0.7303522378206253,1,single,2,[]
43,onuciaties,N,s,s,0.6384837478399277,1,single,2,[]
44,etdenent,N,s,s,1.1169062964618206,1,single,2,[]
45,orsial,N,s,s,0.5731725376099348,1,single,2,[]
46,floss,W,d,d,0.4900810569524765,1,single,2,[]
47,canoe,P,j,d,0.41940797306597233,1,single,2,[]
48,matrix,W,d,d,0.8261845167726278,1,single,2,[]
49,unite,W,d,d,0.5810778867453337,1,single,2,[]
50,pollutant,W,d,d,0.6531848087906837,1,single,2,[]
51,attosate,N,s,s,0.8856939654797316,1,single,2,[]
52,canoe,P,j,j,0.4021264798939228,1,single,2,[]
53,epitome,W,d,d,0.7566240709275007,1,single,2,[]
54,brack,N,s,s,0.6780615653842688,1,single,2,[]
55,stervim,N,s,s,0.5958711914718151,1,single,2,[]
56,compound,W,d,d,0.5340760722756386,1,single,2,[]
57,ewern,N,s,s,0.5337152108550072,1,single,2,[]
58,purmant,N,s,s,0.5504020731896162,1,single,2,[]
59,furve,N,s,s,0.5121664516627789,1,single,2,[]
60,velly,N,s,s,0.523591497913003,1,single,2,[]
61,illusory,W,d,s,1.098186757415533,1,single,2,[]
62,redidounce,N,s,s,0.9864223934710026,1,single,2,[]
63,catod,N,s,s,0.6466462966054678,1,single,2,[]
64,commute,W,d,d,0.6722396723926067,1,single,2,[]
65,canoe,P,j,j,0.6050174757838249,1,single,2,[]
66,abate,W,d,s,0.6231862548738718,1,single,2,[]
67,stodel,N,s,s,0.6396952401846647,1,single,2,[]
68,bundle,W,d,d,0.5181217547506094,1,single,2,[]
69,swivel,W,d,d,0.8927009105682373,1,single,2,[]
70,cotretion,N,s,s,0.6992329321801662,1,single,2,[]
71,chasirt,N,s,s,0.523158822208643,1,single,2,[]
72,canoe,P,j,j,0.6087105441838503,1,single,2,[]
73,adlar,N,s,s,0.516941512003541,1,single,2,[]
74,opasani,N,s,s,0.5705193933099508,1,single,2,[]
75,nellirood,N,s,s,0.5754564050585032,1,single,2,[]
76,envam,N,s,s,0.4923877604305744,1,single,2,[]
77,stunt,W,d,d,0.5656800363212824,1,single,2,[]
78,extinseard,N,s,s,0.5146038588136435,1,single,2,[]
79,resent,W,d,d,0.6060318611562252,1,single,2,[]
80,adquocing,N,s,s,0.5351679790765047,1,single,2,[]
81,succulent,W,d,d,0.5998695362359285,1,single,2,[]
82,cantet,N,s,s,0.929022841155529,1,single,2,[]
83,chewise,N,s,s,0.6127903163433075,1,single,2,[]
84,congregate,W,d,d,0.6630170680582523,1,single,2,[]
85,dispensing,W,d,d,0.5616471357643604,1,single,2,[]
86,anonymity,W,d,d,0.8924578297883272,1,single,2,[]
87,adaving,N,s,s,0.8109756633639336,1,single,2,[]
88,canoe,P,j,j,0.5637714546173811,1,single,2,[]
89,caliratend,N,s,s,0.5345955844968557,1,single,2,[]
90,pausing,W,d,d,0.5502425245940685,1,single,2,[]
91,reloning,N,s,s,0.6629167087376118,1,single,2,[]
92,eluch,N,s,s,0.5775810237973928,1,single,2,[]
93,cimnus,N,s,s,0.5584501419216394,1,single,2,[]
94,dedating,N,s,s,0.7292867731302977,1,single,2,[]
95,canoe,P,j,j,0.7825104035437107,1,single,2,[]
96,coppage,N,s,s,0.5241422578692436,1,single,2,[]
97,presume,W,d,d,0.5616889018565416,1,single,2,[]
98,remnine,N,s,s,0.6044949591159821,1,single,2,[]
99,poving,N,s,s,0.8706665951758623,1,single,2,[]
100,arteries,W,d,s,0.5231005307286978,1,single,2,[]
101,shucker,N,s,s,0.6186518725007772,1,single,2,[]
102,shelving,W,d,d,0.5830102041363716,1,single,2,[]
103,starvation,W,d,d,0.5740411952137947,1,single,2,[]
104,premise,W,d,d,0.5309124328196049,1,single,2,[]
105,canoe,P,j,j,0.659662626683712,1,single,2,[]
106,hough,N,s,s,0.758306099101901,1,single,2,[]
107,immarrable,N,s,s,0.856781305745244,1,single,2,[]
108,propagate,W,d,d,0.7220295388251543,1,single,2,[]
109,scenic,W,d,d,0.575213024392724,1,single,2,[]
110,imedity,N,s,s,1.078237097710371,1,single,2,[]
111,seismic,W,d,d,0.8390959836542606,1,single,2,[]
112,apimogy,N,s,s,0.7961420938372612,1,single,2,[]
113,frail,W,d,d,0.5468583386391401,1,single,2,[]
114,comwale,N,s,s,0.9656524527817965,1,single,2,[]
115,foncible,N,s,d,0.6216815039515495,1,single,2,[]
116,panlidan,N,s,s,0.5981673765927553,1,single,2,[]
117,warchlet,N,s,s,0.5603704415261745,1,single,2,[]
118,speculate,W,d,d,0.5172912571579218,1,single,2,[]
119,canoe,P,j,j,0.626833951100707,1,single,2,[]
120,tangle,W,d,d,0.7532489001750946,1,single,2,[]
121,bicerimal,N,s,s,0.6106641963124275,1,single,2,[]
122,pretence,W,d,d,0.6309792269021273,1,single,2,[]
123,coananct,N,s,s,0.7334029022604227,1,single,2,[]
124,mirge,N,s,s,0.7476262170821428,1,single,2,[]
125,scribe,W,d,d,0.562943059951067,1,single,2,[]
126,druthing,N,s,s,0.5657524485141039,1,single,2,[]
127,manipulate,W,d,d,0.5706816483289003,1,single,2,[]
128,obsolete,W,d,s,0.5355973485857248,1,single,2,[]
129,canoe,P,j,j,0.6503838337957859,1,single,2,[]
130,sponing,N,s,s,0.882911017164588,1,single,2,[]
131,elliptical,W,d,d,0.5992842223495245,1,single,2,[]
132,spimour,N,s,s,0.6011585500091314,1,single,2,[]
133,envoy,W,d,s,0.6586611643433571,1,single,2,[]
134,ivinertz,N,s,s,0.7364184111356735,1,single,2,[]
135,canoe,P,j,j,0.5597229320555925,1,single,2,[]
136,intestine,W,d,d,0.5567200407385826,1,single,2,[]
137,suttofate,N,s,s,0.5594464987516403,1,single,2,[]
138,emstanase,N,s,s,0.5403823237866163,1,single,2,[]
139,caveat,W,d,s,0.5400250647217035,1,single,2,[]
140,fanatic,W,d,d,0.8329417705535889,1,single,2,[]
141,stellar,W,d,d,0.7339269202202559,1,single,2,[]
142,catciox,N,s,s,0.8191574420779943,1,single,2,[]
143,pamphlet,W,d,d,0.5500327944755554,1,single,2,[]
144,capeclon,N,s,s,0.5448361802846193,1,single,2,[]
145,cairmete,N,s,s,0.5946134272962809,1,single,2,[]
146,literal,W,d,d,0.6848067995160818,1,single,2,[]
147,stumble,W,d,d,0.540751900523901,1,single,2,[]
148,circeycent,N,s,s,0.5654207300394773,1,single,2,[]
149,corchadity,N,s,s,0.49032173305749893,1,single,2,[]
150,emebence,N,s,s,0.9466339461505413,1,single,2,[]
151,canoe,P,j,d,0.4485018141567707,1,single,2,[]
152,mancition,N,s,s,0.6664901915937662,1,single,2,[]
153,fugue,W,d,s,0.6461312919855118,1,single,2,[]
154,fright,W,d,d,0.504651116207242,1,single,2,[]
155,prerinered,N,s,s,0.6201434005051851,1,single,2,[]
156,scuba,W,d,d,1.1604842599481344,1,single,2,[]
157,stadasty,N,s,s,1.4721117913722992,1,single,2,[]
158,onsecomist,N,s,s,1.470249481499195,1,single,2,[]
159,canoe,P,j,j,0.7254038080573082,1,single,2,[]
160,divyard,N,s,s,0.5695428680628538,1,single,2,[]
161,dislal,N,s,s,0.6144633293151855,1,single,2,[]
162,epithet,W,d,s,0.5947762802243233,1,single,2,[]
163,shuffle,W,d,d,0.5350462887436152,1,single,2,[]
164,swilk,N,s,s,0.8706966415047646,1,single,2,[]
165,stusciaphy,N,s,s,0.6089995950460434,1,single,2,[]
166,residency,W,d,d,0.6772995758801699,1,single,2,[]
167,sporry,N,s,s,0.674053905531764,1,single,2,[]
168,canoe,P,j,j,1.2057217173278332,1,single,2,[]
169,durability,W,d,d,0.7557545118033886,1,single,2,[]
170,drooty,N,s,s,0.5811560079455376,1,single,2,[]
171,extying,N,s,s,0.5812563635408878,1,single,2,[]
172,dyncarion,N,s,s,0.668277682736516,1,single,2,[]
173,cheetah,W,d,d,0.5669239778071642,1,single,2,[]
174,mischief,W,d,d,0.6838522087782621,1,single,2,[]
175,ebude,N,s,s,0.6976551674306393,1,single,2,[]
176,promarrity,N,s,s,0.7375586926937103,1,single,2,[]
177,disturb,W,d,d,0.5667671337723732,1,single,2,[]
178,canoe,P,j,j,0.5876945201307535,1,single,2,[]
179,petition,W,d,d,0.6187110655009747,1,single,2,[]
180,consake,N,s,s,0.6470320988446474,1,single,2,[]
181,replies,W,d,d,0.4795610271394253,1,single,2,[]
182,bewer,N,s,s,0.6227722074836493,1,single,2,[]
183,didirany,N,s,s,0.6131926458328962,1,single,2,[]
