,stim,S,C,R,RT,block,cond,day,prestim_R
0,brund,N,d,d,1.7933141293469816,1,multi,1,[]
1,emulation,W,s,d,0.7348923101089895,1,multi,1,[]
2,culinary,W,s,d,1.9031718478072435,1,multi,1,[]
3,spectre,W,s,s,0.6818089354783297,1,multi,1,[]
4,stifling,W,s,s,0.5035865562967956,1,multi,1,[]
5,reshax,N,d,d,1.298981137573719,1,multi,1,[]
6,neciert,N,d,d,0.5416215085424483,1,multi,1,[]
7,turtle,P,j,s,0.5252438085153699,1,multi,1,[]
8,emexole,N,d,d,1.3638137772213668,1,multi,1,[]
9,recipient,W,s,s,1.208990172483027,1,multi,1,[]
10,academies,W,s,s,0.8960663413163275,1,multi,1,[]
11,bralding,N,d,d,1.0785328545607626,1,multi,1,[]
12,delicacy,P,j,j,0.7994226776063442,1,multi,1,[]
13,drivel,W,s,d,0.9282060789410025,1,multi,1,[]
14,baderaque,N,d,d,1.1841320167295635,1,multi,1,[]
15,catod,N,d,d,0.8259232006967068,1,multi,1,[]
16,esdarsion,N,d,d,0.7967944694682956,1,multi,1,[]
17,coronation,W,s,s,0.7656021125148982,1,multi,1,[]
18,homicide,W,s,s,0.9131023704539984,1,multi,1,[]
19,chapept,N,d,d,1.1136965190526098,1,multi,1,[]
20,mosquito,W,s,s,0.6739309213589877,1,multi,1,[]
21,aylictic,N,d,d,1.647698417538777,1,multi,1,[]
22,degroning,N,d,s,1.0161766856908798,1,multi,1,[]
23,borilation,N,d,d,0.676768857287243,1,multi,1,[]
24,bewoch,N,d,d,0.5945579535327852,1,multi,1,[]
25,rastring,N,d,d,0.7236902001313865,1,multi,1,[]
26,invincible,W,s,s,0.5128635570872575,1,multi,1,[]
27,nimble,W,s,s,1.0863880331162363,1,multi,1,[]
28,cobbucion,N,d,s,0.7773754154331982,1,multi,1,[]
29,penchant,P,j,j,1.0741129461675882,1,multi,1,[]
30,archetypal,W,s,d,1.3869640636257827,1,multi,1,[]
31,license,W,s,s,0.5194889132399112,1,multi,1,[]
32,ecologist,W,s,s,0.6221038103103638,1,multi,1,[]
33,seizing,W,s,s,0.6524918098002672,1,multi,1,[]
