,stim,S,C,R,RT,block,cond,day,prestim_R
0,sloundral,N,k,k,0.7548651238321327,1,single,2,[]
1,stillor,N,k,k,0.4282922496786341,1,single,2,[]
2,cough,W,j,j,0.5070284277026076,1,single,2,[]
3,rampage,W,j,j,0.6144317809958011,1,single,2,[]
4,instalment,W,j,k,0.5548177698801737,1,single,2,[]
5,ruflex,N,k,k,0.6076417756848969,1,single,2,[]
6,utrolete,N,k,k,0.5378818176104687,1,single,2,[]
7,molocanmum,N,k,k,0.4974876259220764,1,single,2,[]
8,vanish,P,d,d,0.618805111706024,1,single,2,[]
9,chambseur,N,k,k,0.55911748559447,1,single,2,[]
10,triangular,W,j,j,0.5799940927827265,1,single,2,[]
11,convame,N,k,k,0.5390698732226156,1,single,2,[]
12,impetus,W,j,k,0.4997744977881666,1,single,2,[]
13,luddite,W,j,k,0.521270672645187,1,single,2,[]
14,strire,N,k,k,0.5208446072065271,1,single,2,[]
15,sprunk,N,k,k,0.5813359886815306,1,single,2,[]
16,vanish,P,d,d,0.5643850129563361,1,single,2,[]
17,blonified,N,k,k,0.5992091047228314,1,single,2,[]
18,relintrect,N,k,k,0.6654304357944056,1,single,2,[]
19,stride,W,j,j,0.5719835811469238,1,single,2,[]
20,voracious,W,j,j,0.6489815442764666,1,single,2,[]
21,cabsicep,N,k,k,0.4974738043383695,1,single,2,[]
22,febedo,N,k,k,0.5148226013989188,1,single,2,[]
23,dellitunt,N,k,k,0.43822786811506376,1,single,2,[]
24,sweapy,N,k,k,0.5260850923077669,1,single,2,[]
25,vanish,P,d,d,0.563569839723641,1,single,2,[]
26,epiphany,W,j,j,0.5824777720554266,1,single,2,[]
27,mitery,N,k,k,0.5094568206113763,1,single,2,[]
28,conjure,W,j,j,0.5208791611657944,1,single,2,[]
29,hoseral,N,k,k,0.4943567357840948,1,single,2,[]
30,slunch,N,k,k,0.5036884109140374,1,single,2,[]
31,spile,N,k,k,0.6030962760851253,1,single,2,[]
32,plush,W,j,j,0.6612782504817005,1,single,2,[]
33,mimecity,N,k,k,0.6399461318505928,1,single,2,[]
34,dennarage,N,k,k,0.6223437386797741,1,single,2,[]
35,vanish,P,d,d,0.5387075072503649,1,single,2,[]
36,clonantine,N,k,k,0.5633883562695701,1,single,2,[]
37,groarance,N,k,k,0.5283067623095121,1,single,2,[]
38,tantert,N,k,k,0.5018492383242119,1,single,2,[]
39,varalla,N,k,k,0.4732911334140226,1,single,2,[]
40,abusive,W,j,j,0.5594260676007252,1,single,2,[]
41,vampire,W,j,j,0.7222657068050466,1,single,2,[]
42,quarries,W,j,j,0.5834398747538216,1,single,2,[]
43,staught,N,k,k,0.6144570204196498,1,single,2,[]
44,luxurious,W,j,j,0.5307955495663919,1,single,2,[]
45,edifying,W,j,j,0.7943642174650449,1,single,2,[]
46,janide,N,k,k,0.4992450708814431,1,single,2,[]
47,vanish,P,d,d,0.6365183780726511,1,single,2,[]
48,insignia,W,j,j,0.7789369215606712,1,single,2,[]
49,juncture,W,j,j,0.7664692483376712,1,single,2,[]
50,floftling,N,k,k,0.553994183515897,1,single,2,[]
51,potchet,N,k,k,0.5008159243734553,1,single,2,[]
52,vanish,P,d,d,0.5821154060540721,1,single,2,[]
53,resuce,N,k,k,0.5651436979533173,1,single,2,[]
54,default,W,j,j,0.5140428835875355,1,single,2,[]
55,geology,W,j,j,0.5175232195178978,1,single,2,[]
56,reinforce,W,j,j,0.5150401412101928,1,single,2,[]
57,parafolt,N,k,k,0.5424606693268288,1,single,2,[]
58,inteblent,N,k,k,0.503151472308673,1,single,2,[]
59,confining,W,j,j,0.5226263901568018,1,single,2,[]
60,altar,W,j,j,0.48811658928752877,1,single,2,[]
61,aphese,N,k,k,0.5113822278799489,1,single,2,[]
62,vanish,P,d,d,0.5467666948970873,1,single,2,[]
63,fizzle,W,j,j,0.4935478724364657,1,single,2,[]
64,bucirious,N,k,k,0.5418008387205191,1,single,2,[]
65,enmudition,N,k,k,0.5025183834659401,1,single,2,[]
66,rebuke,W,j,j,0.7139433080446906,1,single,2,[]
67,erplasiant,N,k,k,0.5399721825378947,1,single,2,[]
68,jurtfure,N,k,k,0.6366872418147977,1,single,2,[]
69,paselle,N,k,k,0.5651728434895631,1,single,2,[]
70,enceredge,N,k,k,0.4741219310380984,1,single,2,[]
71,wringre,N,k,k,0.5282658985233866,1,single,2,[]
72,prorne,N,k,k,0.48687715342384763,1,single,2,[]
73,topography,W,j,j,0.5841982592537533,1,single,2,[]
74,rousing,W,j,j,0.6072097008291166,1,single,2,[]
75,prominence,W,j,j,0.4995181974663865,1,single,2,[]
76,vanish,P,d,d,0.5658927679178305,1,single,2,[]
77,tyseritany,N,k,k,0.5479213984217495,1,single,2,[]
78,inusupibly,N,k,k,1.3815830946259666,1,single,2,[]
79,evacuation,W,j,j,0.5420069606625475,1,single,2,[]
80,plank,W,j,j,0.5987517904140987,1,single,2,[]
81,posiration,N,k,k,0.6718730985885486,1,single,2,[]
82,arejusity,N,k,k,0.46761196313309483,1,single,2,[]
83,pastanic,N,k,k,0.5516114619676955,1,single,2,[]
84,quantum,W,j,j,0.5464187514444347,1,single,2,[]
85,vanish,P,d,d,0.6211896360910032,1,single,2,[]
86,conceive,W,j,j,0.49965190631337464,1,single,2,[]
87,crouch,W,j,j,0.4150316379382275,1,single,2,[]
88,consminite,N,k,k,0.4996798499778379,1,single,2,[]
89,stape,N,k,k,0.6050279932387639,1,single,2,[]
