C,R,RT,block,cond,count,day,prestim_R,stim
y,y,0.5891079441644251,1,multi,1,2,[],oblique
y,y,0.5972218047827482,1,multi,1,2,[],flotation
n,n,0.5343093364499509,1,multi,1,2,[],flank
n,n,0.6069894463289529,1,multi,1,2,[],condoning
y,y,0.5942402526270598,1,multi,1,2,[],hiccup
y,y,0.5244320237543434,1,multi,1,2,[],bacteria
n,n,1.9459498601499945,1,multi,1,2,[],deceptive
n,n,0.871787236770615,1,multi,1,2,[],calculate
n,n,0.6340625912416726,1,multi,1,2,[],benzene
n,n,0.6004641642794013,1,multi,1,2,[],derision
n,n,0.6655844780616462,1,multi,1,2,[],pardon
y,y,0.9172908405307679,1,multi,1,2,[],abject
y,y,0.5738483329769224,1,multi,1,2,[],ribbon
n,n,0.5548262507654727,1,multi,1,2,[],sedentary
y,y,0.821574685163796,1,multi,1,2,[],starch
y,y,1.1124567775987089,1,multi,1,2,[],explicable
y,y,0.5746250450611115,1,multi,1,2,[],flotation
y,y,0.5235113871749489,1,multi,1,2,[],abject
n,n,0.6330322835128754,1,multi,1,2,[],deceptive
y,y,0.6154311187565327,1,multi,1,2,[],ribbon
y,y,0.4997455028351396,1,multi,1,2,[],hiccup
n,n,0.5751337388064712,1,multi,1,2,[],pardon
y,y,0.6360417795367539,1,multi,1,2,[],explicable
n,n,0.5544653879478574,1,multi,1,2,[],condoning
y,y,0.7572247735224664,1,multi,1,2,[],oblique
n,n,0.6306156124919653,1,multi,1,2,[],sedentary
n,n,0.8370247934944928,1,multi,1,2,[],flank
y,y,0.6500496375374496,1,multi,1,2,[],starch
n,n,0.506528286729008,1,multi,1,2,[],benzene
n,n,0.7739269356243312,1,multi,1,2,[],derision
y,y,1.1294434836599976,1,multi,1,2,[],bacteria
n,n,0.6849121369887143,1,multi,1,2,[],calculate
y,y,0.5205301351379603,2,single,2,2,[],comet
y,y,0.5271019900683314,2,single,2,2,[],comet
y,y,0.4606265618931502,2,single,2,2,[],comet
n,n,0.4726332970894873,2,single,2,2,[],paddle
y,y,0.4638220479246229,2,single,2,2,[],comet
y,y,0.45985075109638274,2,single,2,2,[],comet
n,n,0.49690997833386064,2,single,2,2,[],decorating
n,n,0.8672606735490263,2,single,2,2,[],quoting
n,n,0.741557726636529,2,single,2,2,[],roster
y,y,0.5648168402258307,2,single,2,2,[],comet
n,n,0.897745942696929,2,single,2,2,[],trough
n,n,0.47223066887818277,2,single,2,2,[],climactic
n,n,0.4154156146105379,2,single,2,2,[],locate
y,y,0.652148111956194,2,single,2,2,[],comet
n,n,0.7325601868797094,2,single,2,2,[],asphalt
y,y,0.5377262681722641,2,single,2,2,[],comet
n,n,1.017350573791191,2,single,2,2,[],asphalt
n,n,0.4119043357204646,2,single,2,2,[],quoting
y,y,0.6394809461198747,2,single,2,2,[],comet
y,y,0.5578844228293747,2,single,2,2,[],comet
y,y,0.6326654111035168,2,single,2,2,[],comet
y,y,0.4230442182160914,2,single,2,2,[],comet
n,n,1.516760753467679,2,single,2,2,[],trough
y,y,0.40222082543186843,2,single,2,2,[],comet
y,y,2.5407739237416536,2,single,2,2,[],comet
n,n,1.877301741624251,2,single,2,2,[],paddle
y,y,0.5456640541087836,2,single,2,2,[],comet
n,n,3.004453549394384,2,single,2,2,[],locate
n,n,0.6757289073430002,2,single,2,2,[],climactic
n,n,0.4404693082906306,2,single,2,2,[],roster
n,n,0.47543186391703784,2,single,2,2,[],decorating
y,y,0.5215595415793359,2,single,2,2,[],comet
