,stim,S,C,R,RT,block,cond,day,prestim_R
0,addustic,N,s,s,1.220205839490518,1,multi,2,[]
1,langiant,N,s,s,0.7574113006703556,1,multi,2,[]
2,notch,W,d,s,0.5588236264884472,1,multi,2,[]
3,stride,W,d,d,0.6298119032289833,1,multi,2,[]
4,rumble,W,d,d,0.5482284780591726,1,multi,2,[]
5,accompany,P,j,j,1.5889417682774365,1,multi,2,[]
6,entagic,N,s,s,1.4119103627745062,1,multi,2,[]
7,insanity,W,d,d,0.7354602152481675,1,multi,2,[]
8,emerkabing,N,s,s,0.6825475709047168,1,multi,2,[]
9,sensibly,W,d,d,0.7764099747873843,1,multi,2,[]
10,tabling,W,d,d,0.7239110767841339,1,multi,2,[]
11,lerraid,N,s,s,0.5760375128593296,1,multi,2,[]
12,irrabory,N,s,s,0.7260311881545931,1,multi,2,[]
13,escaping,W,d,d,1.0421396179590374,1,multi,2,[]
14,ertunic,N,s,s,0.6287344202864915,1,multi,2,[]
15,medication,P,j,j,0.8831471875309944,1,multi,2,[]
16,concottion,N,s,s,0.7436020320747048,1,multi,2,[]
17,umiligous,N,s,s,3.662868333980441,1,multi,2,[]
18,erupt,W,d,d,0.8664774510543793,1,multi,2,[]
19,intrigue,W,d,d,0.7956670522689819,1,multi,2,[]
20,antisunt,N,s,s,0.6583751160651445,1,multi,2,[]
21,advocating,W,d,d,0.7980822245590389,1,multi,2,[]
22,stosier,N,s,s,0.6377932694740593,1,multi,2,[]
23,smelt,W,d,d,0.7402409825008363,1,multi,2,[]
24,pugnacious,W,d,d,1.4755488596856594,1,multi,2,[]
25,sprave,N,s,s,0.8976544463075697,1,multi,2,[]
26,baddigible,N,s,s,0.7292314865626395,1,multi,2,[]
27,esdarsion,N,s,s,0.7013608554843813,1,multi,2,[]
28,equivocal,W,d,d,0.6772560060489923,1,multi,2,[]
29,ordeal,P,j,j,0.8911015114281327,1,multi,2,[]
30,frivolous,W,d,d,0.9195168933365494,1,multi,2,[]
31,awrirut,N,s,s,0.5233009436633438,1,multi,2,[]
32,infringing,W,d,d,0.9368275308515877,1,multi,2,[]
33,bensanfy,N,s,s,0.5966403924394399,1,multi,2,[]
34,nublation,N,s,s,0.9668510246556252,1,multi,2,[]
35,neciert,N,s,s,0.6388352967333049,1,multi,2,[]
36,slulp,N,s,s,0.6772875552996993,1,multi,2,[]
37,cronesque,N,s,s,0.6830959275830537,1,multi,2,[]
38,puzing,N,s,s,0.6990084813442081,1,multi,2,[]
39,grievance,P,j,j,1.8130269669927657,1,multi,2,[]
40,eluseition,N,s,s,0.591882761567831,1,multi,2,[]
41,anonymity,W,d,d,1.6709359348751605,1,multi,2,[]
42,spashees,N,s,s,0.8366997414268553,1,multi,2,[]
43,pelment,N,s,s,0.9696976707782596,1,multi,2,[]
44,sarpittic,N,s,s,0.6609056687448174,1,multi,2,[]
45,chadure,N,s,s,3.1995828284416348,1,multi,2,[]
46,patio,W,d,d,0.771363893058151,1,multi,2,[]
47,cimnus,N,s,s,0.6068866963032633,1,multi,2,[]
48,gratyvos,N,s,s,2.7451076835859567,1,multi,2,[]
49,dispensing,W,d,d,0.7122931308113039,1,multi,2,[]
50,cucumber,P,j,j,0.6023868680931628,1,multi,2,[]
51,chloggle,N,s,s,0.5885193082503974,1,multi,2,[]
52,gloam,N,s,s,1.0675863632932305,1,multi,2,[]
53,clutch,W,d,d,1.0604484144132584,1,multi,2,[]
54,mynsosiom,N,s,s,0.7312518423423171,1,multi,2,[]
55,slicing,P,j,j,0.8474033591337502,1,multi,2,[]
56,commotion,W,d,d,1.2076567390467972,1,multi,2,[]
57,cynsedial,N,s,s,0.7656225259415805,1,multi,2,[]
58,anmizity,N,s,s,0.8709938053507358,1,multi,2,[]
59,placebo,W,d,d,1.415220633149147,1,multi,2,[]
60,vacation,W,d,d,1.276898387586698,1,multi,2,[]
61,sequential,W,d,d,1.100400615716353,1,multi,2,[]
62,penchant,W,d,d,1.5455116347875446,1,multi,2,[]
63,preclude,W,d,d,1.7221680541988462,1,multi,2,[]
64,janide,N,s,s,1.039321516174823,1,multi,2,[]
65,oblivion,W,d,d,0.8429534088354558,1,multi,2,[]
66,ominous,W,d,d,1.403144471347332,1,multi,2,[]
67,flaling,N,s,s,2.3176522408612072,1,multi,2,[]
68,uscopus,N,s,s,1.291469045681879,1,multi,2,[]
69,stunt,W,d,d,0.7970621313434094,1,multi,2,[]
70,transmit,P,j,j,0.9237447970081121,1,multi,2,[]
71,moisture,W,d,d,1.7115545771084726,1,multi,2,[]
72,tenacity,W,d,d,1.0895945376250893,1,multi,2,[]
73,stitch,W,d,d,1.1005388316698372,1,multi,2,[]
74,glacier,W,d,d,0.6987230356317014,1,multi,2,[]
75,emeon,N,s,s,0.6426446468103677,1,multi,2,[]
76,reservoir,W,d,d,0.8512139108497649,1,multi,2,[]
77,compound,P,j,j,0.8193782868329436,1,multi,2,[]
78,etdenent,N,s,s,2.57430741074495,1,multi,2,[]
79,jolly,W,d,d,2.1070884615182877,1,multi,2,[]
80,eloquence,W,d,d,0.8812659492250532,1,multi,2,[]
81,emapsacy,N,s,s,0.837638707831502,1,multi,2,[]
82,dissident,W,d,d,1.3296379616949707,1,multi,2,[]
83,bulble,N,s,s,0.8186373296193779,1,multi,2,[]
84,frustrate,W,d,d,0.901520584942773,1,multi,2,[]
85,gatose,N,s,s,0.6200502563733608,1,multi,2,[]
86,precabate,N,s,s,1.1523791009094566,1,multi,2,[]
87,lothom,N,s,s,0.7328900007996708,1,multi,2,[]
88,emstanase,N,s,s,0.6020900043658912,1,multi,2,[]
89,compound,P,j,j,0.8032340714707971,1,multi,2,[]
90,finite,W,d,d,0.9880329084116966,1,multi,2,[]
91,bountiful,W,d,d,0.6892973135691136,1,multi,2,[]
92,igreedable,N,s,s,0.5532168694771826,1,multi,2,[]
93,tecament,N,s,s,1.0040533307474107,1,multi,2,[]
94,retaliate,W,d,d,0.8194323715288192,1,multi,2,[]
95,niquodan,N,s,s,1.1343797878362238,1,multi,2,[]
96,cardinal,W,d,d,1.4029260303359479,1,multi,2,[]
97,hamphe,N,s,s,1.2773545000236481,1,multi,2,[]
98,allay,W,d,d,3.0608949116431177,1,multi,2,[]
99,cucumber,P,j,j,0.779606667580083,1,multi,2,[]
100,afflyll,N,s,s,0.583133696578443,1,multi,2,[]
101,blatant,W,d,d,1.4312182196881622,1,multi,2,[]
102,cammeryle,N,s,s,0.621941109886393,1,multi,2,[]
103,comsticant,N,s,s,0.7163617853075266,1,multi,2,[]
104,obsolete,W,d,d,0.8762799615506083,1,multi,2,[]
105,semblance,W,d,d,1.622579907765612,1,multi,2,[]
106,achievable,W,d,d,2.820938323624432,1,multi,2,[]
107,immenis,N,s,s,0.6397898877039552,1,multi,2,[]
108,circumvent,W,d,d,0.9902155175805092,1,multi,2,[]
109,omamiette,N,s,s,0.7075042508076876,1,multi,2,[]
110,conspiring,W,d,d,1.2764789324719459,1,multi,2,[]
111,grievance,P,j,j,0.9719884486403316,1,multi,2,[]
112,epraiting,N,s,s,0.6930426631588489,1,multi,2,[]
113,primate,W,d,d,0.7969786007888615,1,multi,2,[]
114,colgurudia,N,s,s,0.7305911101866513,1,multi,2,[]
115,vatidy,N,s,s,3.799816833809018,1,multi,2,[]
116,hygeash,N,s,s,9.144490579841658,1,multi,2,[]
117,ordeal,P,j,j,0.7007088370155543,1,multi,2,[]
118,corseal,N,s,s,0.6125902046915144,1,multi,2,[]
119,lattice,W,d,d,1.1689058139454573,1,multi,2,[]
120,condurage,N,s,s,0.6794893944170326,1,multi,2,[]
121,acturity,N,s,s,2.685331419110298,1,multi,2,[]
122,battalion,W,d,d,1.099056316073984,1,multi,2,[]
123,flase,N,s,s,0.6481507464777678,1,multi,2,[]
124,drucing,N,s,s,2.673760346369818,1,multi,2,[]
125,chabing,N,s,s,0.5744227909017354,1,multi,2,[]
126,conceding,W,d,d,1.0422997681889683,1,multi,2,[]
127,floss,W,d,d,0.9179247065912932,1,multi,2,[]
128,miniature,W,d,d,0.8395863499026746,1,multi,2,[]
129,slicing,P,j,j,0.8846348111983389,1,multi,2,[]
130,lendin,N,s,s,0.6410536617040634,1,multi,2,[]
131,plewriest,N,s,s,0.623467493802309,1,multi,2,[]
132,maniny,N,s,s,0.7397788607049733,1,multi,2,[]
133,remetiest,N,s,s,0.8190901370253414,1,multi,2,[]
134,nuirian,N,s,s,0.6369387346785516,1,multi,2,[]
135,accompany,P,j,j,0.9563856788445264,1,multi,2,[]
136,hescuitous,N,s,s,0.6364306409377605,1,multi,2,[]
137,endexing,N,s,s,0.7788566963281482,1,multi,2,[]
138,tolecolary,N,s,s,1.2143851481378078,1,multi,2,[]
139,essant,N,s,s,0.6043561438564211,1,multi,2,[]
140,repinchy,N,s,s,0.5825907485559583,1,multi,2,[]
