,stim,S,C,R,RT,block,cond,day,prestim_R
0,lespel,N,d,s,1.6298661439213902,1,single,2,[]
1,propel,W,s,s,2.5582783450372517,1,single,2,[]
2,gisathe,N,d,d,0.6329862207639962,1,single,2,[]
3,usokuptous,N,d,d,0.63138712127693,1,single,2,[]
4,lyric,W,s,d,0.6457537775859237,1,single,2,[]
5,sposter,N,d,d,1.36039773770608,1,single,2,[]
6,berirm,N,d,d,0.6524656692054123,1,single,2,[]
7,altitude,W,s,s,0.5089556484017521,1,single,2,[]
8,combush,N,d,s,0.5843852525576949,1,single,2,[]
9,sunisest,N,d,d,0.776398889021948,1,single,2,[]
10,betley,N,d,d,0.7249497689772397,1,single,2,[]
11,slung,P,j,j,0.6970556678716093,1,single,2,[]
12,stung,W,s,d,0.9209665628150105,1,single,2,[]
13,orthodoxy,W,s,s,0.9027899510692805,1,single,2,[]
14,seenfer,N,d,d,0.7012919895350933,1,single,2,[]
15,detriment,W,s,s,0.5502377767115831,1,single,2,[]
16,ugagra,N,d,d,0.5679853176698089,1,single,2,[]
17,diffum,N,d,d,0.5808592410758138,1,single,2,[]
18,skeck,N,d,d,0.5318781787063926,1,single,2,[]
19,spied,W,s,s,0.9224746199324727,1,single,2,[]
20,slung,P,j,j,0.677188012516126,1,single,2,[]
21,floss,W,s,s,0.5950122638605535,1,single,2,[]
22,barch,N,d,d,1.1651420334819704,1,single,2,[]
23,irrabory,N,d,d,0.6997403642162681,1,single,2,[]
24,cyclical,W,s,s,0.571616193279624,1,single,2,[]
25,lurch,W,s,s,1.1125249876640737,1,single,2,[]
26,hyling,N,d,d,0.8146504801698029,1,single,2,[]
27,instoiid,N,d,d,0.5434540729038417,1,single,2,[]
28,slung,P,j,j,0.5750827118754387,1,single,2,[]
29,vanish,W,s,s,0.6200050297193229,1,single,2,[]
30,whyme,N,d,d,0.5042947630863637,1,single,2,[]
31,paralysing,W,s,s,0.5956832123920321,1,single,2,[]
32,slung,P,j,j,0.612791053717956,1,single,2,[]
33,depocatism,N,d,d,1.5350237956736237,1,single,2,[]
34,ingretment,N,d,d,0.6075989380478859,1,single,2,[]
35,owing,W,s,s,1.2028620936907828,1,single,2,[]
36,ericemity,N,d,d,0.574695406248793,1,single,2,[]
37,poker,W,s,s,0.7796030975878239,1,single,2,[]
38,umiligous,N,d,d,0.7921978845261037,1,single,2,[]
39,febedo,N,d,d,0.6378306930419058,1,single,2,[]
40,exolcitest,N,d,d,0.556187977315858,1,single,2,[]
41,wallet,W,s,s,0.5349679084029049,1,single,2,[]
42,rurple,N,d,d,0.6466269425582141,1,single,2,[]
43,igreedable,N,d,d,0.6081803466659039,1,single,2,[]
44,construct,W,s,s,0.5564632075838745,1,single,2,[]
45,allay,W,s,d,0.814204282592982,1,single,2,[]
46,knaggle,N,d,d,0.5962015227414668,1,single,2,[]
47,insanity,W,s,s,0.5973210723605007,1,single,2,[]
48,dispel,W,s,s,0.9184486269950867,1,single,2,[]
49,stringent,W,s,s,0.6161064361222088,1,single,2,[]
50,hamphe,N,d,d,0.5803953160066158,1,single,2,[]
51,slung,P,j,j,0.6114097945392132,1,single,2,[]
52,pedisating,N,d,s,1.8877018669154495,1,single,2,[]
53,gracious,W,s,s,0.600193863036111,1,single,2,[]
54,strale,N,d,d,0.5463824504986405,1,single,2,[]
55,complacent,W,s,s,0.5891452929936349,1,single,2,[]
56,topography,W,s,s,0.8922050057444721,1,single,2,[]
57,interpret,W,s,s,0.5466742063872516,1,single,2,[]
58,hedging,W,s,s,0.5553622867446393,1,single,2,[]
59,slung,P,j,j,0.5891326733399183,1,single,2,[]
60,bulble,N,d,d,0.85317099140957,1,single,2,[]
61,blurf,N,d,s,0.9722825749777257,1,single,2,[]
62,emmorho,N,d,d,0.5854720512870699,1,single,2,[]
63,sangling,N,d,d,0.7925070677883923,1,single,2,[]
64,fulblom,N,d,d,0.48720855568535626,1,single,2,[]
65,sterpy,N,d,d,0.9284698911942542,1,single,2,[]
66,gleam,W,s,s,0.6191769354045391,1,single,2,[]
67,fluke,W,s,s,0.7114664933178574,1,single,2,[]
68,abolish,W,s,s,0.5214795246720314,1,single,2,[]
69,slung,P,j,j,0.5920436233282089,1,single,2,[]
70,moderation,W,s,s,0.7350855122786015,1,single,2,[]
71,keromosm,N,d,d,0.4783495080191642,1,single,2,[]
72,lettuce,W,s,s,0.5084815076552331,1,single,2,[]
73,shucker,N,d,d,1.223912697751075,1,single,2,[]
74,bimolity,N,d,d,0.5200000118929893,1,single,2,[]
75,feminine,W,s,s,0.7894831411540508,1,single,2,[]
76,cairmete,N,d,d,0.6190937054343522,1,single,2,[]
77,panther,W,s,s,0.5353915705345571,1,single,2,[]
78,etrop,N,d,d,0.6790166711434722,1,single,2,[]
79,sternum,W,s,s,0.8688035267405212,1,single,2,[]
80,empeptinal,N,d,d,0.6471167081035674,1,single,2,[]
81,slung,P,j,j,0.5835848015267402,1,single,2,[]
82,haith,N,d,s,0.9735475522466004,1,single,2,[]
83,grenting,N,d,d,0.6187454611063004,1,single,2,[]
84,tynic,N,d,d,0.6470397878438234,1,single,2,[]
85,illucilory,N,d,d,1.5756031251512468,1,single,2,[]
86,garrison,W,s,s,1.0204112047795206,1,single,2,[]
87,cling,W,s,s,0.45390389719977975,1,single,2,[]
88,slung,P,j,j,0.5549698735121638,1,single,2,[]
89,cartilage,W,s,s,0.572725527221337,1,single,2,[]
90,etletolal,N,d,d,0.569623478455469,1,single,2,[]
91,finesse,W,s,s,0.5345322273205966,1,single,2,[]
92,interdilk,N,d,d,0.6690753316506743,1,single,2,[]
