,stim,S,C,R,RT,block,cond,day,prestim_R
221,grimy,W,k,j,0.9481197688728571,1,multi,1,[]
222,impyeur,N,j,j,0.5512752365320921,1,multi,1,[]
223,prevalence,W,k,j,0.4970306120812893,1,multi,1,[]
224,ertunic,N,j,j,0.42250911705195904,1,multi,1,[]
225,chalk,W,k,j,0.6122173219919205,1,multi,1,[]
226,steanse,N,j,j,0.5626080371439457,1,multi,1,[]
227,fifty,W,k,j,1.3814568985253572,1,multi,1,[]
228,shurish,N,j,j,0.5198701843619347,1,multi,1,[]
229,imarsities,N,j,j,0.9733982495963573,1,multi,1,[]
230,clentigy,N,j,j,0.7365623358637094,1,multi,1,[]
231,divinity,P,d,d,0.7118667643517256,1,multi,1,[]
232,fowbod,N,j,j,0.46591491252183914,1,multi,1,[]
233,boakies,N,j,j,0.8699595909565687,1,multi,1,[]
234,scramble,W,k,j,0.4082482438534498,1,multi,1,[]
235,acturity,N,j,j,1.5280399452894926,1,multi,1,[]
236,slant,W,k,k,0.8054981082677841,1,multi,1,[]
237,coherence,W,k,k,1.2863208055496216,1,multi,1,[]
238,relativity,P,d,d,1.2090067472308874,1,multi,1,[]
239,atstahute,N,j,j,1.3270073514431715,1,multi,1,[]
240,inference,W,k,k,0.8640081938356161,1,multi,1,[]
241,mosefure,N,j,j,0.914281515404582,1,multi,1,[]
242,corash,N,j,j,1.3869098145514727,1,multi,1,[]
243,lacklustre,W,k,j,0.8113266117870808,1,multi,1,[]
244,voracious,W,k,k,1.529371626675129,1,multi,1,[]
245,choffle,N,j,j,0.9028294291347265,1,multi,1,[]
246,pebble,W,k,k,0.6293774247169495,1,multi,1,[]
247,pluciios,N,j,j,0.8597775865346193,1,multi,1,[]
248,exclucist,N,j,k,0.8540957123041153,1,multi,1,[]
249,alternate,P,d,d,1.010435899719596,1,multi,1,[]
250,etletolal,N,j,j,1.0178668070584536,1,multi,1,[]
251,tremor,W,k,k,0.5073739681392908,1,multi,1,[]
252,vuquiphous,N,j,j,0.7438727542757988,1,multi,1,[]
253,illuminate,W,k,k,0.7901107743382454,1,multi,1,[]
254,instoiid,N,j,k,1.0757188647985458,1,multi,1,[]
255,callous,W,k,k,0.9058812949806452,1,multi,1,[]
256,acrid,W,k,j,1.4585017338395119,1,multi,1,[]
257,evacuation,W,k,k,0.7056088913232088,1,multi,1,[]
258,echlinest,N,j,j,1.4356654658913612,1,multi,1,[]
259,discrete,P,d,d,0.9394316989928484,1,multi,1,[]
260,afflyll,N,j,j,1.1192304249852896,1,multi,1,[]
261,infinity,W,k,k,0.5915276072919369,1,multi,1,[]
262,spoud,N,j,j,0.9345574844628572,1,multi,1,[]
263,nublation,N,j,k,1.2764317598193884,1,multi,1,[]
264,salcelain,N,j,j,1.1052054204046726,1,multi,1,[]
265,truism,W,k,j,0.8623159509152174,1,multi,1,[]
266,fustave,N,j,j,0.898694671690464,1,multi,1,[]
267,divulge,W,k,j,1.5462640095502138,1,multi,1,[]
268,disturb,P,d,d,0.7670650780200958,1,multi,1,[]
269,etneda,N,j,j,0.6266287323087454,1,multi,1,[]
270,fictitious,W,k,k,0.7290415912866592,1,multi,1,[]
271,cloravies,N,j,j,1.1662403494119644,1,multi,1,[]
272,explicable,W,k,k,0.5728762745857239,1,multi,1,[]
273,hiking,W,k,k,0.9697532579302788,1,multi,1,[]
274,lurch,W,k,k,1.2038804404437542,1,multi,1,[]
275,wringre,N,j,k,1.3229810651391745,1,multi,1,[]
276,tangle,W,k,k,1.4279419034719467,1,multi,1,[]
277,patriarch,W,k,k,0.5476690027862787,1,multi,1,[]
278,dysasete,N,j,j,0.9905289076268673,1,multi,1,[]
279,dispatch,P,d,d,0.8987538646906614,1,multi,1,[]
280,ruflex,N,j,j,1.4663424808532,1,multi,1,[]
281,rescail,N,j,j,1.4223348442465067,1,multi,1,[]
282,adurize,N,j,j,0.7341141123324633,1,multi,1,[]
283,dividing,W,k,k,0.8694166410714388,1,multi,1,[]
284,chactoun,N,j,k,0.6466556116938591,1,multi,1,[]
285,sanitation,W,k,k,0.7863164469599724,1,multi,1,[]
286,pliotip,N,j,j,0.9439399391412735,1,multi,1,[]
287,divinity,P,d,d,0.7338187526911497,1,multi,1,[]
288,hyling,N,j,j,1.019034730270505,1,multi,1,[]
289,dedearting,N,j,k,0.956574073061347,1,multi,1,[]
290,flaxing,N,j,j,0.8397143501788378,1,multi,1,[]
291,gocatrous,N,j,j,1.0207266714423895,1,multi,1,[]
292,miraculous,P,d,d,0.710232513025403,1,multi,1,[]
293,statistic,W,k,k,1.1602778378874063,1,multi,1,[]
294,remnine,N,j,j,1.191951509565115,1,multi,1,[]
295,redaration,N,j,k,0.7318389602005482,1,multi,1,[]
296,mading,N,j,j,0.9172044806182384,1,multi,1,[]
297,hirgup,N,j,j,0.6218377482146025,1,multi,1,[]
298,wrorigier,N,j,j,0.7221863828599453,1,multi,1,[]
299,momamanrer,N,j,j,0.6153491139411926,1,multi,1,[]
300,convict,W,k,k,0.5796572677791119,1,multi,1,[]
301,antelope,W,k,k,0.9386808257550001,1,multi,1,[]
302,shucker,N,j,k,0.7365941852331161,1,multi,1,[]
303,creach,N,j,j,1.145950861275196,1,multi,1,[]
304,stain,W,k,k,0.6464744284749031,1,multi,1,[]
305,spipy,N,j,k,0.5990065895020962,1,multi,1,[]
306,tiring,P,d,d,0.8112731277942657,1,multi,1,[]
307,pamphlet,W,k,k,1.1880649384111166,1,multi,1,[]
308,analogy,W,k,k,0.8719357773661613,1,multi,1,[]
309,demolish,W,k,k,0.684362106025219,1,multi,1,[]
310,stelody,N,j,j,0.6741969287395477,1,multi,1,[]
311,phenomenal,W,k,k,0.7439941447228193,1,multi,1,[]
312,rectified,W,k,k,4.158237652853131,1,multi,1,[]
313,coping,W,k,k,0.7017965354025364,1,multi,1,[]
314,polymer,W,k,k,0.8137066289782524,1,multi,1,[]
315,broccoli,W,k,k,0.6566188726574183,1,multi,1,[]
316,draconian,W,k,j,0.9392463099211454,1,multi,1,[]
317,confection,W,k,k,0.6683056261390448,1,multi,1,[]
318,driffle,N,j,j,1.0709396004676819,1,multi,1,[]
319,relativity,P,d,d,0.615787798538804,1,multi,1,[]
320,instrave,N,j,j,0.9401468150317669,1,multi,1,[]
321,juggernaut,W,k,k,1.1940226424485445,1,multi,1,[]
322,prubtatist,N,j,j,3.50607443600893,1,multi,1,[]
323,fortified,W,k,k,0.8053794205188751,1,multi,1,[]
324,irramicate,N,j,j,1.902118518948555,1,multi,1,[]
325,redidounce,N,j,j,1.1886538583785295,1,multi,1,[]
326,dispatch,P,d,k,0.6384431850165129,1,multi,1,[]
327,rebuke,W,k,j,1.8688577692955732,1,multi,1,[]
328,adjorce,N,j,j,0.6273017842322588,1,multi,1,[]
329,posturing,W,k,k,0.959602203220129,1,multi,1,[]
330,heliport,W,k,j,1.0155913531780243,1,multi,1,[]
331,delegate,W,k,k,1.0922359637916088,1,multi,1,[]
332,cywrifel,N,j,j,0.5832791235297918,1,multi,1,[]
333,proquoling,N,j,k,0.5583053175359964,1,multi,1,[]
334,disturb,P,d,d,0.8511787559837103,1,multi,1,[]
335,turbulence,W,k,k,1.043385062366724,1,multi,1,[]
336,relet,N,j,j,0.8469968251883984,1,multi,1,[]
337,advancing,W,k,k,0.6711850240826607,1,multi,1,[]
338,resilience,W,k,k,0.765009269118309,1,multi,1,[]
339,vitafod,N,j,j,1.512488555163145,1,multi,1,[]
340,indand,N,j,j,0.6358864903450012,1,multi,1,[]
341,neciert,N,j,j,1.4263226725161076,1,multi,1,[]
342,dinghies,W,k,j,0.9140961281955242,1,multi,1,[]
343,debris,W,k,k,0.7840241678059101,1,multi,1,[]
344,cacoag,N,j,k,0.4775502849370241,1,multi,1,[]
345,vanish,W,k,k,0.6548731457442045,1,multi,1,[]
346,grang,N,j,j,0.6154040992259979,1,multi,1,[]
347,vacation,W,k,k,2.8117205258458853,1,multi,1,[]
348,drearling,N,j,k,2.3564293067902327,1,multi,1,[]
349,miraculous,P,d,d,0.7247857414186001,1,multi,1,['k']
350,concealing,W,k,k,0.8488873764872551,1,multi,1,[]
351,diducation,N,j,j,1.1850365083664656,1,multi,1,[]
352,atlintime,N,j,j,0.7569542862474918,1,multi,1,[]
353,immunology,W,k,k,0.8623790498822927,1,multi,1,[]
354,cough,W,k,k,0.704690657556057,1,multi,1,[]
355,discrete,P,d,d,0.6986992992460728,1,multi,1,[]
356,hescuitous,N,j,k,1.7706193309277296,1,multi,1,[]
357,memieher,N,j,j,0.5692667365074158,1,multi,1,[]
358,scuba,W,k,k,0.8381486032158136,1,multi,1,[]
359,nutotive,N,j,j,0.5071735549718142,1,multi,1,[]
360,bucket,W,k,k,0.7186017856001854,1,multi,1,[]
361,violet,W,k,k,1.090761860832572,1,multi,1,[]
362,mumitism,N,j,j,0.7188469655811787,1,multi,1,[]
363,solemn,W,k,j,0.7709426339715719,1,multi,1,[]
364,gimmick,W,k,k,0.9775885958224535,1,multi,1,[]
365,cuftivent,N,j,j,2.2048124969005585,1,multi,1,[]
366,fulebram,N,j,j,2.2667211927473545,1,multi,1,[]
367,retrodrice,N,j,j,0.6102188993245363,1,multi,1,[]
368,amplifier,W,k,k,0.7505206391215324,1,multi,1,[]
369,fidrories,N,j,j,0.9999350998550653,1,multi,1,[]
370,shroud,W,k,k,0.8073417861014605,1,multi,1,[]
371,hoseral,N,j,j,0.7110786344856024,1,multi,1,[]
372,alternate,P,d,d,2.2261638455092907,1,multi,1,[]
373,ghounonym,N,j,j,1.075295204296708,1,multi,1,[]
374,paving,W,k,k,3.4292516484856606,1,multi,1,[]
375,towid,N,j,j,0.7089317813515663,1,multi,1,[]
376,enwrifate,N,j,j,0.7919941153377295,1,multi,1,[]
377,monologue,W,k,k,1.021626878529787,1,multi,1,[]
378,plentiful,W,k,k,0.6482060346752405,1,multi,1,[]
379,tiring,P,d,d,0.7468489035964012,1,multi,1,[]
380,flear,N,j,j,1.628291828557849,1,multi,1,[]
381,umiligous,N,j,j,0.7066743541508913,1,multi,1,[]
382,pollutant,W,k,k,0.7246640529483557,1,multi,1,[]
383,dylurality,N,j,j,0.7858918830752373,1,multi,1,[]
384,wrofolity,N,j,j,0.5195270497351885,1,multi,1,[]
385,skeck,N,j,j,0.6130273882299662,1,multi,1,[]
386,revolt,W,k,k,0.7592552807182074,1,multi,1,[]
387,oapiac,N,j,j,0.6246711742132902,1,multi,1,[]
388,jusar,N,j,j,0.6449750866740942,1,multi,1,[]
389,console,W,k,k,0.6775147095322609,1,multi,1,[]
390,divinity,P,d,d,0.6273219138383865,1,multi,1,[]
391,evame,N,j,j,1.377740090712905,1,multi,1,[]
392,pompous,W,k,k,1.4500909969210625,1,multi,1,[]
393,taning,N,j,k,1.0680046174675226,1,multi,1,[]
394,emexole,N,j,j,0.8229974396526814,1,multi,1,[]
395,dispel,W,k,j,1.3938852101564407,1,multi,1,[]
396,refining,W,k,k,0.7675238959491253,1,multi,1,[]
397,skyropt,N,j,j,0.6350421719253063,1,multi,1,[]
398,polemic,W,k,j,1.3214570842683315,1,multi,1,[]
399,chewise,N,j,j,0.9944172818213701,1,multi,1,[]
400,cansender,N,j,j,0.623706066980958,1,multi,1,[]
401,tyranny,W,k,j,0.5800205357372761,1,multi,1,[]
402,relativity,P,d,d,0.7501856163144112,1,multi,1,[]
403,traction,W,k,k,1.1825450155884027,1,multi,1,[]
404,costoceral,N,j,j,0.6083229389041662,1,multi,1,[]
405,mania,W,k,k,0.7246319018304348,1,multi,1,[]
406,endurance,W,k,k,0.5927724521607161,1,multi,1,[]
407,bucirious,N,j,j,1.106973983347416,1,multi,1,[]
408,uscuhant,N,j,j,0.627270532771945,1,multi,1,[]
409,cluricle,N,j,j,0.5936816707253456,1,multi,1,[]
410,glucose,W,k,k,0.8347992729395628,1,multi,1,[]
411,pledging,W,k,k,0.9518383760005236,1,multi,1,[]
412,miraculous,P,d,d,0.678808530792594,1,multi,1,[]
413,innopent,N,j,j,0.6435571722686291,1,multi,1,[]
414,disgust,W,k,k,2.4280924387276173,1,multi,1,[]
415,license,W,k,k,0.7318203318864107,1,multi,1,[]
416,tiring,P,d,d,0.7770550828427076,1,multi,1,[]
417,jurtfure,N,j,j,0.7005787342786789,1,multi,1,[]
418,plimer,N,j,j,1.04443490318954,1,multi,1,[]
419,tracing,W,k,k,1.2192575596272945,1,multi,1,[]
420,ancopance,N,j,j,0.8123986851423979,1,multi,1,[]
421,cherish,W,k,k,0.8553438615053892,1,multi,1,[]
422,dakries,N,j,j,1.8544469606131315,1,multi,1,[]
423,gloam,N,j,j,1.6375673152506351,1,multi,1,[]
424,behest,W,k,j,1.396972831338644,1,multi,1,[]
425,alternate,P,d,d,0.681561129167676,1,multi,1,[]
426,flotation,W,k,k,1.0073572900146246,1,multi,1,[]
427,beegret,N,j,j,0.622771305963397,1,multi,1,[]
428,entagic,N,j,j,0.653145145624876,1,multi,1,[]
429,cetcable,N,j,j,0.6297157518565655,1,multi,1,[]
430,pixpiosis,N,j,j,0.5481356326490641,1,multi,1,[]
431,emmoping,N,j,j,0.5349276047199965,1,multi,1,[]
432,murlal,N,j,j,0.7596260588616133,1,multi,1,[]
433,antaxocent,N,j,j,0.8031751792877913,1,multi,1,[]
434,skirmish,W,k,k,0.8359816186130047,1,multi,1,[]
435,relativity,P,d,d,0.7770268395543098,1,multi,1,[]
436,clarinet,W,k,k,0.8045155741274357,1,multi,1,[]
437,quift,N,j,j,0.5493305996060371,1,multi,1,[]
438,adshapate,N,j,j,0.44014065712690353,1,multi,1,[]
439,convey,W,k,k,1.666044294834137,1,multi,1,[]
440,bepidity,N,j,j,1.2926982659846544,1,multi,1,[]
441,miquotrane,N,j,j,1.1753421667963266,1,multi,1,[]
442,edexit,N,j,j,0.45708141662180424,1,multi,1,[]
443,rescind,W,k,j,0.6072794105857611,1,multi,1,[]
444,opulence,W,k,k,0.7256231512874365,1,multi,1,[]
445,excluding,W,k,k,0.5948225539177656,1,multi,1,[]
