,stim,S,C,R,RT,block,cond,day,prestim_R
96,inertia,P,d,-1,-1,1,single,2,-1
97,quintet,W,k,-1,-1,1,single,2,-1
98,lertle,N,j,-1,-1,1,single,2,-1
99,tantamount,W,k,-1,-1,1,single,2,-1
100,bensanfy,N,j,-1,-1,1,single,2,-1
101,coronation,W,k,-1,-1,1,single,2,-1
102,inertia,P,d,-1,-1,1,single,2,-1
103,dysotty,N,j,-1,-1,1,single,2,-1
104,sprave,N,j,-1,-1,1,single,2,-1
105,arfdent,N,j,-1,-1,1,single,2,-1
106,revank,N,j,-1,-1,1,single,2,-1
107,floftling,N,j,-1,-1,1,single,2,-1
108,entulging,N,j,-1,-1,1,single,2,-1
109,mitery,N,j,-1,-1,1,single,2,-1
110,bembling,N,j,-1,-1,1,single,2,-1
111,dissipate,W,k,-1,-1,1,single,2,-1
112,cessation,W,k,-1,-1,1,single,2,-1
113,collateral,W,k,-1,-1,1,single,2,-1
114,gazelle,W,k,-1,-1,1,single,2,-1
115,hitherto,W,k,-1,-1,1,single,2,-1
116,inertia,P,d,-1,-1,1,single,2,-1
117,mimecity,N,j,-1,-1,1,single,2,-1
118,cherish,W,k,-1,-1,1,single,2,-1
119,amenable,W,k,-1,-1,1,single,2,-1
120,unare,N,j,-1,-1,1,single,2,-1
121,connitzing,N,j,-1,-1,1,single,2,-1
122,poving,N,j,-1,-1,1,single,2,-1
123,amamplophe,N,j,-1,-1,1,single,2,-1
124,coercion,W,k,-1,-1,1,single,2,-1
125,morriative,N,j,-1,-1,1,single,2,-1
126,appendix,W,k,-1,-1,1,single,2,-1
127,inertia,P,d,-1,-1,1,single,2,-1
128,colcalomy,N,j,-1,-1,1,single,2,-1
129,sulsceny,N,j,-1,-1,1,single,2,-1
130,retebous,N,j,-1,-1,1,single,2,-1
131,crawl,W,k,-1,-1,1,single,2,-1
132,avatar,W,k,-1,-1,1,single,2,-1
133,agnostic,W,k,-1,-1,1,single,2,-1
134,consieding,N,j,-1,-1,1,single,2,-1
135,cullancies,N,j,-1,-1,1,single,2,-1
136,banler,N,j,-1,-1,1,single,2,-1
137,ordeal,W,k,-1,-1,1,single,2,-1
138,inertia,P,d,-1,-1,1,single,2,-1
139,memorandum,W,k,-1,-1,1,single,2,-1
140,lycophite,N,j,-1,-1,1,single,2,-1
141,propagate,W,k,-1,-1,1,single,2,-1
142,errant,W,k,-1,-1,1,single,2,-1
143,lovingly,W,k,-1,-1,1,single,2,-1
144,inertia,P,d,-1,-1,1,single,2,-1
145,coppage,N,j,-1,-1,1,single,2,-1
146,bepidity,N,j,-1,-1,1,single,2,-1
147,clentigy,N,j,-1,-1,1,single,2,-1
148,murlal,N,j,-1,-1,1,single,2,-1
149,papmarine,N,j,-1,-1,1,single,2,-1
150,polar,W,k,-1,-1,1,single,2,-1
151,gatose,N,j,-1,-1,1,single,2,-1
152,forlale,N,j,-1,-1,1,single,2,-1
153,enscunuous,N,j,-1,-1,1,single,2,-1
154,dakries,N,j,-1,-1,1,single,2,-1
155,whistling,W,k,-1,-1,1,single,2,-1
156,capturing,W,k,-1,-1,1,single,2,-1
157,connern,N,j,-1,-1,1,single,2,-1
158,lervack,N,j,-1,-1,1,single,2,-1
159,inertia,P,d,-1,-1,1,single,2,-1
160,puzzle,W,k,-1,-1,1,single,2,-1
161,gazauss,N,j,-1,-1,1,single,2,-1
162,ilhecating,N,j,-1,-1,1,single,2,-1
163,inertia,P,d,-1,-1,1,single,2,-1
164,shroud,W,k,-1,-1,1,single,2,-1
165,refute,W,k,-1,-1,1,single,2,-1
166,veterinary,W,k,-1,-1,1,single,2,-1
167,sociology,W,k,-1,-1,1,single,2,-1
168,intrepid,W,k,-1,-1,1,single,2,-1
169,ecstatic,W,k,-1,-1,1,single,2,-1
170,saliming,N,j,-1,-1,1,single,2,-1
171,poniatyde,N,j,-1,-1,1,single,2,-1
172,confuse,W,k,-1,-1,1,single,2,-1
173,bundle,W,k,-1,-1,1,single,2,-1
174,pragmatist,W,k,-1,-1,1,single,2,-1
175,ingell,N,j,-1,-1,1,single,2,-1
176,nadation,N,j,-1,-1,1,single,2,-1
177,trotintic,N,j,-1,-1,1,single,2,-1
178,caffeine,W,k,-1,-1,1,single,2,-1
179,feminine,W,k,-1,-1,1,single,2,-1
180,sarian,N,j,-1,-1,1,single,2,-1
181,inertia,P,d,-1,-1,1,single,2,-1
182,twilight,W,k,-1,-1,1,single,2,-1
183,cucopser,N,j,-1,-1,1,single,2,-1
184,obsessive,W,k,-1,-1,1,single,2,-1
185,moisture,W,k,-1,-1,1,single,2,-1
186,exercising,W,k,-1,-1,1,single,2,-1
187,mediate,W,k,-1,-1,1,single,2,-1
188,inertia,P,d,-1,-1,1,single,2,-1
189,bridging,W,k,-1,-1,1,single,2,-1
190,paselle,N,j,-1,-1,1,single,2,-1
191,pelment,N,j,-1,-1,1,single,2,-1
192,cuftivent,N,j,-1,-1,1,single,2,-1
193,avenge,W,k,-1,-1,1,single,2,-1
194,sphere,W,k,-1,-1,1,single,2,-1
195,beware,W,k,-1,-1,1,single,2,-1
196,rumble,W,k,-1,-1,1,single,2,-1
197,sanyment,N,j,-1,-1,1,single,2,-1
198,baderaque,N,j,-1,-1,1,single,2,-1
199,inertia,P,d,-1,-1,1,single,2,-1
200,pretence,W,k,-1,-1,1,single,2,-1
201,convame,N,j,-1,-1,1,single,2,-1
202,merny,N,j,-1,-1,1,single,2,-1
203,mysilary,N,j,-1,-1,1,single,2,-1
204,reprisird,N,j,-1,-1,1,single,2,-1
205,sweapy,N,j,-1,-1,1,single,2,-1
206,inertia,P,d,-1,-1,1,single,2,-1
207,rappall,N,j,-1,-1,1,single,2,-1
208,swanchter,N,j,-1,-1,1,single,2,-1
209,memimable,N,j,-1,-1,1,single,2,-1
210,attic,W,k,-1,-1,1,single,2,-1
211,prevalence,W,k,-1,-1,1,single,2,-1
212,cligified,N,j,-1,-1,1,single,2,-1
213,achievable,W,k,-1,-1,1,single,2,-1
214,caveat,W,k,-1,-1,1,single,2,-1
215,plang,N,j,-1,-1,1,single,2,-1
216,anose,N,j,-1,-1,1,single,2,-1
217,evoke,W,k,-1,-1,1,single,2,-1
218,sensation,W,k,-1,-1,1,single,2,-1
219,inertia,P,d,-1,-1,1,single,2,-1
220,madinition,N,j,-1,-1,1,single,2,-1
221,grating,W,k,-1,-1,1,single,2,-1
222,spike,W,k,-1,-1,1,single,2,-1
223,robble,N,j,-1,-1,1,single,2,-1
224,adequacy,W,k,-1,-1,1,single,2,-1
225,inertia,P,d,-1,-1,1,single,2,-1
226,devegent,N,j,-1,-1,1,single,2,-1
227,uthast,N,j,-1,-1,1,single,2,-1
228,incaisia,N,j,-1,-1,1,single,2,-1
229,spacious,W,k,-1,-1,1,single,2,-1
230,ertunic,N,j,-1,-1,1,single,2,-1
231,frenzied,W,k,-1,-1,1,single,2,-1
232,dalding,N,j,-1,-1,1,single,2,-1
233,interpret,W,k,-1,-1,1,single,2,-1
234,pixpiosis,N,j,-1,-1,1,single,2,-1
235,squaving,N,j,-1,-1,1,single,2,-1
236,rectified,W,k,-1,-1,1,single,2,-1
237,etletonal,N,j,-1,-1,1,single,2,-1
238,ingerpi,N,j,-1,-1,1,single,2,-1
239,inertia,P,d,-1,-1,1,single,2,-1
240,ferligied,N,j,-1,-1,1,single,2,-1
241,appount,N,j,-1,-1,1,single,2,-1
242,blemish,W,k,-1,-1,1,single,2,-1
243,ucusc,N,j,-1,-1,1,single,2,-1
244,exponent,W,k,-1,-1,1,single,2,-1
245,enceredge,N,j,-1,-1,1,single,2,-1
246,aurinidler,N,j,-1,-1,1,single,2,-1
247,inertia,P,d,-1,-1,1,single,2,-1
248,mingling,W,k,-1,-1,1,single,2,-1
249,ayhect,N,j,-1,-1,1,single,2,-1
250,brappling,N,j,-1,-1,1,single,2,-1
251,toving,N,j,-1,-1,1,single,2,-1
252,inertia,P,d,-1,-1,1,single,2,-1
253,testified,W,k,-1,-1,1,single,2,-1
254,chalation,N,j,-1,-1,1,single,2,-1
255,interpuse,N,j,-1,-1,1,single,2,-1
256,sanghies,N,j,-1,-1,1,single,2,-1
257,bimolity,N,j,-1,-1,1,single,2,-1
258,motient,N,j,-1,-1,1,single,2,-1
259,infarfible,N,j,-1,-1,1,single,2,-1
260,studdorn,N,j,-1,-1,1,single,2,-1
261,momamanrer,N,j,-1,-1,1,single,2,-1
262,inertia,P,d,-1,-1,1,single,2,-1
263,howitot,N,j,-1,-1,1,single,2,-1
264,crant,N,j,-1,-1,1,single,2,-1
265,doubly,W,k,-1,-1,1,single,2,-1
266,haint,N,j,-1,-1,1,single,2,-1
267,plung,N,j,-1,-1,1,single,2,-1
268,liral,N,j,-1,-1,1,single,2,-1
269,submarine,W,k,-1,-1,1,single,2,-1
270,predetance,N,j,-1,-1,1,single,2,-1
271,intimidate,W,k,-1,-1,1,single,2,-1
272,stringent,W,k,-1,-1,1,single,2,-1
273,inertia,P,d,-1,-1,1,single,2,-1
274,delicacy,W,k,-1,-1,1,single,2,-1
275,testament,W,k,-1,-1,1,single,2,-1
276,despicable,W,k,-1,-1,1,single,2,-1
277,trupor,N,j,-1,-1,1,single,2,-1
278,circumvent,W,k,-1,-1,1,single,2,-1
279,chameleon,W,k,-1,-1,1,single,2,-1
280,sinnagra,N,j,-1,-1,1,single,2,-1
281,hygeash,N,j,-1,-1,1,single,2,-1
282,catodous,N,j,-1,-1,1,single,2,-1
283,shuffle,W,k,-1,-1,1,single,2,-1
284,fright,W,k,-1,-1,1,single,2,-1
285,casserole,W,k,-1,-1,1,single,2,-1
286,deponsing,N,j,-1,-1,1,single,2,-1
287,sychlom,N,j,-1,-1,1,single,2,-1
288,alnoo,N,j,-1,-1,1,single,2,-1
289,inertia,P,d,-1,-1,1,single,2,-1
290,setcify,N,j,-1,-1,1,single,2,-1
291,whachiyty,N,j,-1,-1,1,single,2,-1
292,whacecuon,N,j,-1,-1,1,single,2,-1
293,reshax,N,j,-1,-1,1,single,2,-1
294,reserhawk,N,j,-1,-1,1,single,2,-1
295,obliterate,W,k,-1,-1,1,single,2,-1
296,twitch,W,k,-1,-1,1,single,2,-1
297,seizing,W,k,-1,-1,1,single,2,-1
298,lelipall,N,j,-1,-1,1,single,2,-1
299,regulate,W,k,-1,-1,1,single,2,-1
300,pafoncaise,N,j,-1,-1,1,single,2,-1
301,inertia,P,d,-1,-1,1,single,2,-1
302,differ,W,k,-1,-1,1,single,2,-1
303,emposties,N,j,-1,-1,1,single,2,-1
304,biscuit,W,k,-1,-1,1,single,2,-1
305,skate,W,k,-1,-1,1,single,2,-1
306,polemic,W,k,-1,-1,1,single,2,-1
307,protocol,W,k,-1,-1,1,single,2,-1
308,pentunom,N,j,-1,-1,1,single,2,-1
309,stelody,N,j,-1,-1,1,single,2,-1
310,inertia,P,d,-1,-1,1,single,2,-1
311,paradigm,W,k,-1,-1,1,single,2,-1
312,consminite,N,j,-1,-1,1,single,2,-1
313,clarified,W,k,-1,-1,1,single,2,-1
314,hypocrite,W,k,-1,-1,1,single,2,-1
315,cemassial,N,j,-1,-1,1,single,2,-1
316,inertia,P,d,-1,-1,1,single,2,-1
317,forbid,W,k,-1,-1,1,single,2,-1
318,gullible,W,k,-1,-1,1,single,2,-1
319,collage,W,k,-1,-1,1,single,2,-1
320,etuping,N,j,-1,-1,1,single,2,-1
321,pounfly,N,j,-1,-1,1,single,2,-1
322,calcium,W,k,-1,-1,1,single,2,-1
323,hastily,W,k,-1,-1,1,single,2,-1
324,concottion,N,j,-1,-1,1,single,2,-1
325,inertia,P,d,-1,-1,1,single,2,-1
326,hescuitous,N,j,-1,-1,1,single,2,-1
327,quirk,W,k,-1,-1,1,single,2,-1
328,excryling,N,j,-1,-1,1,single,2,-1
329,briging,N,j,-1,-1,1,single,2,-1
330,densoction,N,j,-1,-1,1,single,2,-1
331,cywrifel,N,j,-1,-1,1,single,2,-1
332,rehearsing,W,k,-1,-1,1,single,2,-1
333,analytical,W,k,-1,-1,1,single,2,-1
334,gocatrous,N,j,-1,-1,1,single,2,-1
335,plentiful,W,k,-1,-1,1,single,2,-1
336,delegate,W,k,-1,-1,1,single,2,-1
337,swilt,N,j,-1,-1,1,single,2,-1
338,medieval,W,k,-1,-1,1,single,2,-1
339,inertia,P,d,-1,-1,1,single,2,-1
340,wrounce,N,j,-1,-1,1,single,2,-1
341,abusive,W,k,-1,-1,1,single,2,-1
342,busily,W,k,-1,-1,1,single,2,-1
343,cough,W,k,-1,-1,1,single,2,-1
344,faminic,N,j,-1,-1,1,single,2,-1
345,roulette,W,k,-1,-1,1,single,2,-1
346,inertia,P,d,-1,-1,1,single,2,-1
347,contrafold,N,j,-1,-1,1,single,2,-1
348,cushy,W,k,-1,-1,1,single,2,-1
349,cartilage,W,k,-1,-1,1,single,2,-1
350,shining,W,k,-1,-1,1,single,2,-1
351,retentive,W,k,-1,-1,1,single,2,-1
352,inflating,W,k,-1,-1,1,single,2,-1
353,enteotirm,N,j,-1,-1,1,single,2,-1
354,turtle,W,k,-1,-1,1,single,2,-1
355,instruct,W,k,-1,-1,1,single,2,-1
356,agecitrous,N,j,-1,-1,1,single,2,-1
357,acant,N,j,-1,-1,1,single,2,-1
358,chetette,N,j,-1,-1,1,single,2,-1
359,crucible,W,k,-1,-1,1,single,2,-1
360,inertia,P,d,-1,-1,1,single,2,-1
361,spoxtre,N,j,-1,-1,1,single,2,-1
362,secedic,N,j,-1,-1,1,single,2,-1
363,spleen,W,k,-1,-1,1,single,2,-1
364,inertia,P,d,-1,-1,1,single,2,-1
365,piral,N,j,-1,-1,1,single,2,-1
366,stave,W,k,-1,-1,1,single,2,-1
367,eegremine,N,j,-1,-1,1,single,2,-1
368,fowbod,N,j,-1,-1,1,single,2,-1
369,orchard,W,k,-1,-1,1,single,2,-1
370,stast,N,j,-1,-1,1,single,2,-1
371,stifling,W,k,-1,-1,1,single,2,-1
372,applexe,N,j,-1,-1,1,single,2,-1
373,orclack,N,j,-1,-1,1,single,2,-1
374,distoft,N,j,-1,-1,1,single,2,-1
375,composure,W,k,-1,-1,1,single,2,-1
376,viotom,N,j,-1,-1,1,single,2,-1
377,inertia,P,d,-1,-1,1,single,2,-1
378,ewern,N,j,-1,-1,1,single,2,-1
379,dimmirable,N,j,-1,-1,1,single,2,-1
380,thyme,W,k,-1,-1,1,single,2,-1
381,generic,W,k,-1,-1,1,single,2,-1
382,rejourning,N,j,-1,-1,1,single,2,-1
383,trench,W,k,-1,-1,1,single,2,-1
384,convict,W,k,-1,-1,1,single,2,-1
385,inertia,P,d,-1,-1,1,single,2,-1
386,libel,W,k,-1,-1,1,single,2,-1
387,placebo,W,k,-1,-1,1,single,2,-1
388,cosmic,W,k,-1,-1,1,single,2,-1
389,respite,W,k,-1,-1,1,single,2,-1
390,fossut,N,j,-1,-1,1,single,2,-1
391,consating,N,j,-1,-1,1,single,2,-1
392,bucket,W,k,-1,-1,1,single,2,-1
393,behest,W,k,-1,-1,1,single,2,-1
394,etletolal,N,j,-1,-1,1,single,2,-1
395,strilt,N,j,-1,-1,1,single,2,-1
396,creach,N,j,-1,-1,1,single,2,-1
397,subpoena,W,k,-1,-1,1,single,2,-1
398,celery,W,k,-1,-1,1,single,2,-1
399,redaration,N,j,-1,-1,1,single,2,-1
400,mirge,N,j,-1,-1,1,single,2,-1
401,dribble,W,k,-1,-1,1,single,2,-1
402,spaghetti,W,k,-1,-1,1,single,2,-1
403,inertia,P,d,-1,-1,1,single,2,-1
404,mutton,W,k,-1,-1,1,single,2,-1
405,eltique,N,j,-1,-1,1,single,2,-1
406,stain,W,k,-1,-1,1,single,2,-1
407,shetish,N,j,-1,-1,1,single,2,-1
408,servicing,W,k,-1,-1,1,single,2,-1
409,ilant,N,j,-1,-1,1,single,2,-1
410,ceydery,N,j,-1,-1,1,single,2,-1
411,strung,W,k,-1,-1,1,single,2,-1
412,inertia,P,d,-1,-1,1,single,2,-1
413,flaxing,N,j,-1,-1,1,single,2,-1
414,coward,W,k,-1,-1,1,single,2,-1
415,shalloan,N,j,-1,-1,1,single,2,-1
416,evocative,W,k,-1,-1,1,single,2,-1
417,explicit,W,k,-1,-1,1,single,2,-1
418,clumsily,W,k,-1,-1,1,single,2,-1
419,pummer,N,j,-1,-1,1,single,2,-1
420,currencies,W,k,-1,-1,1,single,2,-1
421,tantert,N,j,-1,-1,1,single,2,-1
422,hinder,W,k,-1,-1,1,single,2,-1
423,inertia,P,d,-1,-1,1,single,2,-1
424,drearling,N,j,-1,-1,1,single,2,-1
425,invoke,W,k,-1,-1,1,single,2,-1
426,bluff,W,k,-1,-1,1,single,2,-1
427,syringe,W,k,-1,-1,1,single,2,-1
428,inertia,P,d,-1,-1,1,single,2,-1
429,spadment,N,j,-1,-1,1,single,2,-1
430,ephemeral,W,k,-1,-1,1,single,2,-1
431,hiking,W,k,-1,-1,1,single,2,-1
432,platypus,W,k,-1,-1,1,single,2,-1
433,lansvastre,N,j,-1,-1,1,single,2,-1
434,immunity,W,k,-1,-1,1,single,2,-1
435,stetch,N,j,-1,-1,1,single,2,-1
436,wromicable,N,j,-1,-1,1,single,2,-1
437,inertia,P,d,-1,-1,1,single,2,-1
438,conjack,N,j,-1,-1,1,single,2,-1
439,saffike,N,j,-1,-1,1,single,2,-1
440,subterpose,N,j,-1,-1,1,single,2,-1
441,plank,W,k,-1,-1,1,single,2,-1
442,instident,N,j,-1,-1,1,single,2,-1
443,chusennous,N,j,-1,-1,1,single,2,-1
444,inertia,P,d,-1,-1,1,single,2,-1
445,dismaubing,N,j,-1,-1,1,single,2,-1
446,anatomy,W,k,-1,-1,1,single,2,-1
447,stare,W,k,-1,-1,1,single,2,-1
448,hetfilment,N,j,-1,-1,1,single,2,-1
449,glasoor,N,j,-1,-1,1,single,2,-1
450,rendidnous,N,j,-1,-1,1,single,2,-1
451,capsicum,W,k,-1,-1,1,single,2,-1
452,pulmonary,W,k,-1,-1,1,single,2,-1
453,ridicule,W,k,-1,-1,1,single,2,-1
454,grang,N,j,-1,-1,1,single,2,-1
455,inertia,P,d,-1,-1,1,single,2,-1
456,blonified,N,j,-1,-1,1,single,2,-1
457,resuce,N,j,-1,-1,1,single,2,-1
458,suttofate,N,j,-1,-1,1,single,2,-1
459,pliotip,N,j,-1,-1,1,single,2,-1
460,adjorce,N,j,-1,-1,1,single,2,-1
461,cluster,W,k,-1,-1,1,single,2,-1
462,emissary,W,k,-1,-1,1,single,2,-1
463,pitiful,W,k,-1,-1,1,single,2,-1
464,earalyll,N,j,-1,-1,1,single,2,-1
465,spusal,N,j,-1,-1,1,single,2,-1
466,edotnably,N,j,-1,-1,1,single,2,-1
467,matrix,W,k,-1,-1,1,single,2,-1
468,inertia,P,d,-1,-1,1,single,2,-1
469,quirel,N,j,-1,-1,1,single,2,-1
470,etshision,N,j,-1,-1,1,single,2,-1
471,senoloire,N,j,-1,-1,1,single,2,-1
472,rampage,W,k,-1,-1,1,single,2,-1
473,fossil,W,k,-1,-1,1,single,2,-1
474,flacorgo,N,j,-1,-1,1,single,2,-1
475,ladge,N,j,-1,-1,1,single,2,-1
476,hoseral,N,j,-1,-1,1,single,2,-1
477,drawl,W,k,-1,-1,1,single,2,-1
478,leedible,N,j,-1,-1,1,single,2,-1
479,inertia,P,d,-1,-1,1,single,2,-1
480,chadure,N,j,-1,-1,1,single,2,-1
481,inscusage,N,j,-1,-1,1,single,2,-1
482,purch,N,j,-1,-1,1,single,2,-1
483,transcript,W,k,-1,-1,1,single,2,-1
484,fortress,W,k,-1,-1,1,single,2,-1
485,nucleus,W,k,-1,-1,1,single,2,-1
486,unkempt,W,k,-1,-1,1,single,2,-1
487,exchanging,W,k,-1,-1,1,single,2,-1
488,botunious,N,j,-1,-1,1,single,2,-1
489,rasation,N,j,-1,-1,1,single,2,-1
490,inertia,P,d,-1,-1,1,single,2,-1
491,swipe,W,k,-1,-1,1,single,2,-1
492,prorne,N,j,-1,-1,1,single,2,-1
493,strale,N,j,-1,-1,1,single,2,-1
494,proran,N,j,-1,-1,1,single,2,-1
495,reloning,N,j,-1,-1,1,single,2,-1
496,inertia,P,d,-1,-1,1,single,2,-1
497,indetbimy,N,j,-1,-1,1,single,2,-1
498,mural,W,k,-1,-1,1,single,2,-1
499,pulity,N,j,-1,-1,1,single,2,-1
500,speculate,W,k,-1,-1,1,single,2,-1
501,dackling,N,j,-1,-1,1,single,2,-1
502,bulble,N,j,-1,-1,1,single,2,-1
503,hocticrous,N,j,-1,-1,1,single,2,-1
504,inertia,P,d,-1,-1,1,single,2,-1
505,smath,N,j,-1,-1,1,single,2,-1
506,beard,W,k,-1,-1,1,single,2,-1
507,whamation,N,j,-1,-1,1,single,2,-1
508,canopies,W,k,-1,-1,1,single,2,-1
509,diagonal,W,k,-1,-1,1,single,2,-1
510,etslily,N,j,-1,-1,1,single,2,-1
511,cynsedial,N,j,-1,-1,1,single,2,-1
512,grumbling,W,k,-1,-1,1,single,2,-1
513,promenade,W,k,-1,-1,1,single,2,-1
514,sensibly,W,k,-1,-1,1,single,2,-1
515,misalyst,N,j,-1,-1,1,single,2,-1
516,devoid,W,k,-1,-1,1,single,2,-1
517,catharsis,W,k,-1,-1,1,single,2,-1
518,dumiad,N,j,-1,-1,1,single,2,-1
519,weotnaquy,N,j,-1,-1,1,single,2,-1
520,affluent,W,k,-1,-1,1,single,2,-1
521,magisy,N,j,-1,-1,1,single,2,-1
522,sisation,N,j,-1,-1,1,single,2,-1
523,inertia,P,d,-1,-1,1,single,2,-1
524,epraiting,N,j,-1,-1,1,single,2,-1
525,mageing,N,j,-1,-1,1,single,2,-1
526,notify,W,k,-1,-1,1,single,2,-1
527,hyling,N,j,-1,-1,1,single,2,-1
528,glimmer,W,k,-1,-1,1,single,2,-1
529,sprang,W,k,-1,-1,1,single,2,-1
530,miniature,W,k,-1,-1,1,single,2,-1
531,quift,N,j,-1,-1,1,single,2,-1
532,calories,W,k,-1,-1,1,single,2,-1
533,inertia,P,d,-1,-1,1,single,2,-1
534,prominence,W,k,-1,-1,1,single,2,-1
535,remiturst,N,j,-1,-1,1,single,2,-1
536,crouch,W,k,-1,-1,1,single,2,-1
537,epidemic,W,k,-1,-1,1,single,2,-1
538,dissivent,N,j,-1,-1,1,single,2,-1
539,cobbucion,N,j,-1,-1,1,single,2,-1
540,cordial,W,k,-1,-1,1,single,2,-1
541,haith,N,j,-1,-1,1,single,2,-1
542,inertia,P,d,-1,-1,1,single,2,-1
543,lebuin,N,j,-1,-1,1,single,2,-1
544,plethora,W,k,-1,-1,1,single,2,-1
545,ingiliogy,N,j,-1,-1,1,single,2,-1
546,jetty,W,k,-1,-1,1,single,2,-1
547,weign,N,j,-1,-1,1,single,2,-1
548,esspitic,N,j,-1,-1,1,single,2,-1
549,adadation,N,j,-1,-1,1,single,2,-1
550,inertia,P,d,-1,-1,1,single,2,-1
