C,R,RT,block,cond,count,day,prestim_R,stim
n,n,0.5170764422509819,2,multi,6,1,[],craze
n,n,0.5716480428818613,2,multi,6,1,[],toward
y,y,0.6645166059024632,2,multi,6,1,[],provoking
y,y,0.5871531791053712,2,multi,6,1,[],abusive
y,y,0.6592235323041677,2,multi,6,1,[],redemption
n,n,0.9498053407296538,2,multi,6,1,[],scrupulous
y,y,0.6197051610797644,2,multi,6,1,[],dissident
y,y,0.6160223043989389,2,multi,6,1,[],ceremonial
n,n,1.1563511923886836,2,multi,6,1,[],riddle
n,n,0.5949356439523399,2,multi,6,1,[],vinegar
n,n,0.5479343761689961,2,multi,7,1,[],gliding
y,y,0.6136615143623203,2,multi,7,1,[],dissident
n,n,0.5299395485781133,2,multi,7,1,[],wreath
y,y,0.5044783500488847,2,multi,7,1,[],provoking
n,n,0.5068397412542254,2,multi,7,1,[],nautical
n,n,0.5342533916700631,2,multi,7,1,[],vault
n,n,0.5248192448634654,2,multi,7,1,[],sparkle
n,n,0.5223773280158639,2,multi,7,1,[],posterity
n,n,0.45584132545627654,2,multi,7,1,[],ration
y,y,0.5569241282064468,2,multi,7,1,[],gullible
y,y,0.44662682223133743,2,multi,7,1,[],volley
n,n,0.47955168737098575,2,multi,7,1,[],statue
y,y,0.5827356742229313,2,multi,7,1,[],abusive
y,y,0.709738191915676,2,multi,7,1,[],redemption
y,y,0.5447238576598465,2,multi,7,1,[],ceremonial
y,y,0.48252393305301666,2,multi,7,1,[],arteries
n,n,0.5216862477827817,2,multi,7,1,[],nautical
n,n,0.5031803210731596,2,multi,7,1,[],sparkle
y,y,0.5946195498108864,2,multi,7,1,[],ceremonial
y,y,1.0048069136682898,2,multi,7,1,[],abusive
y,y,0.5481654372997582,2,multi,7,1,[],redemption
n,n,0.5339105557650328,2,multi,7,1,[],statue
n,n,0.5265884103719145,2,multi,7,1,[],vault
y,y,0.5401471040677279,2,multi,7,1,[],arteries
n,n,0.5807892316952348,2,multi,7,1,[],wreath
n,n,0.9158372452948242,2,multi,7,1,[],gliding
n,n,0.5884043348487467,2,multi,7,1,[],ration
y,y,0.9324592270422727,2,multi,7,1,[],gullible
n,n,0.5522614398505539,2,multi,7,1,[],posterity
y,y,0.7070045187138021,2,multi,7,1,[],provoking
y,y,0.5010550993029028,2,multi,7,1,[],volley
y,y,0.5284597354475409,2,multi,7,1,[],dissident
